x,y,z,label
-764,-582,5002,2
-776,-559,4677,2
-689,-675,4328,2
-519,-798,4206,2
-363,-674,4259,2
-253,-435,4199,2
-148,-212,3899,2
-35,-104,3466,2
241,5,3172,2
582,160,2861,2
965,277,2461,2
1318,457,2198,2
1773,846,2232,2
2148,1370,2446,2
2259,2164,2577,2
1910,2974,2420,2
1992,3556,2517,2
2591,3768,2842,2
3315,4008,3855,2
3843,4329,4735,2
4036,4641,5007,2
4112,4847,4863,2
4221,4850,4672,2
4220,4983,4721,2
3957,5327,4891,2
3439,5601,4809,2
3009,5655,4642,2
2771,5492,4585,2
2552,5256,4460,2
2374,4813,4202,2
2253,4251,3913,2
2076,3861,3825,2
1866,3653,3978,2
1737,3321,4032,2
1710,2786,3845,2
1683,2254,3723,2
1612,1853,3854,2
1449,1697,4233,2
1314,1608,4519,2
1231,1262,4437,2
1159,859,4205,2
1050,535,3992,2
886,425,4054,2
459,784,4064,2
25,908,3483,2
-45,516,2893,2
143,-189,2615,2
542,-805,3284,2
909,-1143,4425,2
873,-1396,4693,2
450,-1465,4016,2
-66,-1312,3072,2
-428,-1240,2688,2
-262,-1307,3465,2
109,-1585,4310,2
171,-1869,4473,2
-100,-1950,4089,2
-457,-1823,3588,2
-689,-1539,3515,2
-643,-1348,3908,2
-560,-1274,4457,2
-748,-1320,4729,2
-870,-1486,4962,2
-852,-1580,5231,2
-843,-1716,5395,2
-741,-1754,5550,2
-741,-1539,5577,2
-896,-1174,5368,2
-1051,-793,5118,2
-1079,-513,5023,2
-937,-438,5101,2
-748,-487,5168,2
-659,-518,5105,2
-624,-392,5065,2
-602,-325,4813,2
-523,-310,4491,2
-444,-310,4185,2
-383,-366,4007,2
-165,-265,4151,2
28,-11,4323,2
167,333,4277,2
505,425,4013,2
917,350,3623,2
1286,388,3276,2
1630,605,3013,2
1941,976,2925,2
2272,1307,3006,2
2582,1612,3112,2
2846,1832,3089,2
3125,2025,2847,2
3450,2114,2514,2
3695,2219,2216,2
3665,2689,2176,2
3450,3433,2521,2
3354,4262,3247,2
3496,4682,3958,2
3530,4828,4433,2
3419,5043,4550,2
3175,5394,4835,2
2846,5687,4922,2
2644,5656,4936,2
2623,5465,5168,2
2482,5154,5363,2
2321,4685,5218,2
2255,4134,4864,2
2201,3539,4460,2
2147,2982,4202,2
2048,2575,3995,2
1883,2373,3840,2
1708,2244,3593,2
1510,1987,3106,2
1396,1534,3024,2
1303,1436,3568,2
1085,1324,4115,2
803,915,4164,2
776,282,4209,2
843,-280,4248,2
660,-303,4117,2
235,76,3392,2
-222,388,2699,2
-658,547,2621,2
-439,21,3276,2
135,-987,4219,2
530,-1622,4648,2
675,-1886,4482,2
583,-1694,4196,2
288,-1027,4024,2
-35,-439,3800,2
-245,-365,3537,2
-227,-564,3477,2
-139,-838,3709,2
-75,-1111,4071,2
-193,-1118,4272,2
-606,-924,4043,2
-959,-759,3833,2
-923,-808,4249,2
-653,-980,5064,2
-557,-1307,5757,2
-460,-1466,6214,2
-333,-1615,6357,2
-512,-1480,5880,2
-791,-1238,5127,2
-878,-1055,4613,2
-896,-920,4421,2
-869,-752,4507,2
-774,-542,4685,2
-730,-422,4731,2
-737,-444,4665,2
-718,-404,4582,2
-722,-396,4431,2
-629,-373,4412,2
-554,-291,4453,2
-484,-335,4322,2
-389,-404,3957,2
-215,-454,3430,2
105,-480,3095,2
528,-378,3062,2
856,-163,3069,2
1024,24,3053,2
1419,127,3165,2
1926,225,3282,2
2474,501,3260,2
2865,808,3358,2
3012,1471,3853,2
2906,2240,3711,2
3090,2605,3738,2
3484,2679,3562,2
3982,2733,3659,2
4377,3185,4175,2
4438,3855,4729,2
4268,4537,4798,2
4200,4944,4634,2
4190,4992,4463,2
4040,5157,4509,2
3677,5357,4571,2
3311,5515,4680,2
3031,5485,4632,2
2719,5187,4246,2
2517,4670,3887,2
2531,4043,3788,2
2558,3453,3777,2
2402,3074,3675,2
2095,2877,3502,2
1780,2707,3237,2
1533,2320,3241,2
1496,1904,3721,2
1410,1566,4217,2
1204,1323,4411,2
999,1139,4160,2
838,974,3751,2
728,514,3630,2
754,57,3920,2
778,-696,4315,2
835,-1195,4595,2
719,-1317,4445,2
439,-946,4091,2
-3,-423,3309,2
-521,-62,2664,2
-871,-266,2962,2
-190,-774,4100,2
660,-1744,4743,2
667,-1876,4525,2
145,-1532,3643,2
-212,-1308,2867,2
-152,-1071,2744,2
111,-720,3767,2
606,-402,5069,2
650,-667,5268,2
281,-899,4641,2
1,-669,4325,2
111,-335,4651,2
134,-160,4770,2
-155,-201,4475,2
-440,-356,4447,2
-445,-646,4864,2
-544,-934,5011,2
-376,-1141,5249,2
-337,-1212,5141,2
-557,-1196,4696,2
-748,-1025,4369,2
-854,-789,4236,2
-934,-551,4248,2
-901,-446,4479,2
-800,-503,4761,2
-750,-573,4919,2
-646,-628,5169,2
-510,-673,5367,2
-622,-736,5040,2
-749,-665,4558,2
-849,-535,3951,2
-908,-332,3484,2
-752,-250,3370,2
-323,-140,3537,2
94,122,3402,2
391,257,2946,2
873,264,2583,2
1450,343,2387,2
2042,738,2409,2
2774,1432,4067,2
2707,2036,3828,2
2897,2685,4065,2
2997,2969,4006,2
3597,3141,4040,2
4256,3372,4431,2
4477,3682,4404,2
4305,4022,4055,2
4232,4336,4019,2
4253,4559,4535,2
4219,4760,5180,2
4041,4827,5368,2
3730,4784,4926,2
3391,4639,4174,2
3137,4465,3500,2
3043,4169,3204,2
3041,3717,3206,2
2981,3274,3441,2
2863,2986,3655,2
2651,2813,3525,2
2333,2751,3222,2
1994,2597,3104,2
1737,2501,3424,2
1576,2435,3787,2
1492,2055,3810,2
1460,1512,3723,2
1268,1268,3633,2
896,1183,3596,2
591,726,3658,2
621,37,4022,2
768,-305,4394,2
659,-199,4449,2
398,226,4168,2
163,395,3643,2
201,-575,3490,2
595,-1760,4017,2
724,-2283,4590,2
835,-2236,4870,2
778,-1685,4697,2
438,-1021,3857,2
-11,-736,3011,2
-135,-666,2840,2
99,-581,3539,2
429,-545,4373,2
438,-817,4535,2
115,-877,4263,2
-347,-653,4103,2
-508,-643,4513,2
-341,-887,5252,2
-242,-1391,5533,2
-282,-1758,5335,2
-483,-1659,5012,2
-705,-1241,4733,2
-863,-838,4442,2
-1017,-480,4135,2
-1072,-340,4015,2
-1030,-388,4165,2
-915,-405,4463,2
-832,-247,4779,2
-860,103,5009,2
-948,287,5162,2
-850,206,5246,2
-734,-1,5094,2
-762,-26,4703,2
-801,31,4306,2
-659,-13,3994,2
-496,-113,3732,2
-222,-172,3864,2
46,-264,3992,2
297,-353,3983,2
587,-386,4055,2
835,-186,3919,2
929,105,3358,2
1073,256,2844,2
1422,449,2845,2
1887,740,3067,2
2393,1145,4025,2
2380,1229,3622,2
2827,1317,3707,2
3254,1488,3918,2
3384,1806,3658,2
3499,2241,3347,2
4066,2478,3623,2
4651,2705,4157,2
4840,3046,4307,2
4886,3305,4334,2
4935,3318,4542,2
4721,3457,4675,2
4287,3820,4641,2
4171,3933,4741,2
4171,3817,4953,2
3859,3869,4939,2
3348,4051,4640,2
2911,3982,4247,2
2715,3482,4015,2
2607,2892,3988,2
2450,2609,4058,2
2237,2542,4022,2
1918,2523,3736,2
1554,2352,3501,2
1276,1908,3491,2
1229,1436,3891,2
1208,1268,4519,2
967,1245,4484,2
695,915,3812,2
608,49,3356,2
641,-548,3278,2
685,-524,3673,2
727,-123,4163,2
601,272,3941,2
279,628,2980,2
-42,641,1988,2
-244,-293,1759,2
122,-1721,2863,2
646,-2353,4569,2
700,-2119,5413,2
-68,-1515,4501,2
-798,-869,3182,2
-1267,-536,2540,2
-1131,-654,3473,2
-477,-1410,4882,2
-15,-2299,5675,2
-140,-2503,5575,2
-598,-1912,5089,2
-935,-1016,4676,2
-1172,-391,4381,2
-1289,-190,4277,2
-1216,-407,4440,2
-1114,-758,4829,2
-1070,-821,5156,2
-1101,-583,5142,2
-1180,-350,4974,2
-1187,-210,4895,2
-991,-361,4971,2
-770,-509,5066,2
-776,-401,4854,2
-778,-254,4464,2
-662,-471,4228,2
-467,-718,4120,2
-301,-605,3893,2
-300,-315,3491,2
-236,-166,3287,2
109,-37,3379,2
424,199,3694,2
712,684,3899,2
860,1071,3821,2
1123,1089,3552,2
1577,1097,3357,2
2199,1398,3462,2
2657,1743,4190,2
2721,1904,3617,2
3173,1960,3502,2
3709,1897,3729,2
4052,2072,3928,2
4227,2325,3895,2
4391,2507,4194,2
4563,2765,4699,2
4497,3033,4950,2
4335,3181,4800,2
4189,3245,4592,2
4104,3331,4412,2
4004,3428,4356,2
3866,3623,4272,2
3624,3779,4122,2
3250,3839,3806,2
2861,3683,3519,2
2701,3233,3724,2
2609,2810,4146,2
2314,2514,4190,2
1994,2327,3838,2
1762,2056,3346,2
1568,1560,3120,2
1514,1297,3368,2
1348,1375,3508,2
1118,1508,3173,2
904,1373,2740,2
755,1077,2904,2
829,757,3881,2
909,414,4744,2
849,138,5011,2
664,154,4579,2
424,417,3726,2
193,619,2960,2
-28,380,2479,2
-36,-895,2695,2
284,-2282,3511,2
761,-2728,4917,2
835,-2479,5585,2
444,-2006,4948,2
-95,-1761,3764,2
-510,-1754,3158,2
-371,-1872,3625,2
248,-1687,5051,2
345,-1334,5737,2
-115,-1030,5135,2
-474,-947,4447,2
-516,-1036,4875,2
-808,-1131,4912,2
-944,-1238,4908,2
-805,-1362,5188,2
-823,-1385,5231,2
-981,-1209,4982,2
-1068,-917,4853,2
-1061,-734,4997,2
-1044,-537,5048,2
-1114,-313,4795,2
-1132,-107,4483,2
-1153,-64,4324,2
-1054,-65,4316,2
-991,-30,4174,2
-1002,190,4014,2
-977,417,3720,2
-979,385,3236,2
-856,221,2855,2
-472,102,2870,2
67,205,3325,2
684,574,3844,2
1251,645,3885,2
1865,659,4124,2
2261,610,4007,2
2740,297,3611,2
3223,227,3776,2
3400,773,4054,2
3395,1463,3853,2
3646,1948,3778,2
4063,2280,3814,2
4361,2628,3696,2
4495,3131,3579,2
4603,3753,3831,2
4750,4151,4372,2
4904,4172,4767,2
4963,4020,4859,2
4729,3997,4603,2
4414,4225,4435,2
4176,4334,4497,2
3942,4049,4453,2
3709,3507,4344,2
3512,2954,4225,2
3271,2508,3905,2
2890,2245,3511,2
2522,2243,3448,2
2320,2250,3681,2
2071,1931,3899,2
1779,1653,3988,2
1470,1323,3958,2
1244,851,3909,2
1054,745,4012,2
834,1141,4075,2
678,1342,3750,2
407,1108,2934,2
149,400,2306,2
161,-312,2564,2
365,-412,3461,2
337,28,3939,2
-21,636,3477,2
-560,851,2861,2
-664,136,3013,2
-302,-1002,3553,2
-7,-1801,3978,2
7,-1883,4180,2
46,-1426,4517,2
-233,-340,4512,2
-598,531,4356,2
-85,-435,4429,2
-362,-1014,3939,2
-751,-1278,3275,2
-744,-1521,3638,2
-353,-1069,5125,2
-8,-810,6067,2
-571,-963,5292,2
-978,-1036,4683,2
-959,-959,4941,2
-837,-950,5323,2
-896,-994,5314,2
-905,-977,5253,2
-999,-839,5038,2
-1117,-548,4683,2
-1192,-336,4316,2
-1214,-310,4156,2
-1207,-432,4176,2
-1019,-545,4667,2
-823,-480,5056,2
-889,-329,4847,2
-921,-396,4409,2
-873,-508,3953,2
-663,-488,3771,2
-349,-135,3891,2
-155,471,4020,2
33,1040,4001,2
332,1097,3761,2
714,746,3262,2
1245,319,2797,2
1814,-79,2397,2
2352,-166,2252,2
2736,303,2522,2
3003,1044,2933,2
3282,1567,3316,2
3606,1703,3580,2
3978,1484,3856,2
4136,1192,3927,2
4051,1433,3859,2
4028,2042,4137,2
3967,2661,4255,2
3876,2849,4185,2
4016,2627,4355,2
4147,2559,4620,2
4171,2834,4828,2
4064,3209,4810,2
3917,3373,4474,2
3851,3405,4154,2
3783,3496,4089,2
3606,3534,4065,2
3392,3311,4090,2
3290,2881,4443,2
3200,2597,4791,2
3001,2301,4674,2
2772,1937,4162,2
2486,1707,3489,2
2208,1529,3277,2
2074,1344,3449,2
1974,1044,3533,2
1805,773,3219,2
1522,773,2772,2
1192,884,2833,2
1066,1003,3628,2
896,347,4155,2
658,-582,4209,2
493,-1041,4116,2
352,-1148,3957,2
399,-1084,3931,2
550,-977,4277,2
764,-682,4765,2
570,-364,4429,2
35,-317,3231,2
-183,-613,2449,2
2,-894,2629,2
398,-988,3499,2
761,-1038,4285,2
686,-939,4230,2
218,-726,3557,2
-65,-566,3290,2
-17,-568,3727,2
217,-458,4726,2
103,-812,5529,2
-244,-1124,5797,2
-617,-1327,5563,2
-687,-1331,5528,2
-735,-1323,5404,2
-891,-1434,5083,2
-999,-1423,4959,2
-1111,-1146,4882,2
-1313,-987,4654,2
-1439,-855,4389,2
-1473,-588,4304,2
-1377,-292,4534,2
-1214,-57,4990,2
-1059,193,5259,2
-1190,356,4838,2
-1381,257,4198,2
-1357,-36,3871,2
-1093,-368,3907,2
-749,-449,4055,2
-553,-400,3967,2
-434,-199,3612,2
-245,-241,3272,2
147,-529,3102,2
640,-660,2891,2
1039,-487,2714,2
1542,-118,2915,2
2021,115,3183,2
2481,195,3296,2
3200,311,4049,2
3182,639,4059,2
3235,1251,3476,2
3574,1429,3672,2
3803,1509,3618,2
4258,1529,4202,2
4744,1667,4916,2
4824,2124,4906,2
4767,2474,4455,2
4843,2548,4161,2
4970,2450,4348,2
5110,2247,4837,2
5045,2174,5189,2
4711,2613,4957,2
4287,3072,4311,2
4184,2819,4022,2
4000,2401,3886,2
3683,2298,3744,2
3384,2240,3992,2
3180,2157,4401,2
2901,2037,4427,2
2603,1629,4218,2
2413,1163,4127,2
2209,779,4060,2
1920,585,3857,2
1642,527,3726,2
1468,310,3964,2
1331,-51,4205,2
1092,-403,3805,2
820,-638,3064,2
494,-819,2560,2
186,-1065,2481,2
147,-1115,3060,2
191,-814,3748,2
94,-352,3809,2
-153,-81,3196,2
-452,-370,2773,2
-469,-1047,3156,2
-376,-1301,3703,2
-468,-1005,3803,2
-547,-568,3564,2
-610,-190,3240,2
-840,-254,3144,2
-772,-706,3840,2
-805,-1206,4975,2
-1059,-1581,6213,2
-895,-1941,6995,2
240,-446,7074,2
-571,-396,4999,2
-1345,-784,2937,2
-1232,-1292,2694,2
-892,-1520,3460,2
-592,-1753,4553,2
-675,-1618,4854,2
-849,-1091,4759,2
-887,-433,4810,2
-828,125,5109,2
-837,460,5232,2
-920,400,5152,2
-890,74,5272,2
-791,-210,5491,2
-834,-341,5277,2
-1031,-326,4700,2
-1070,-406,4311,2
-972,-433,4039,2
-828,-457,3655,2
-594,-388,3143,2
-267,-115,2827,2
100,-9,2692,2
567,-133,2636,2
1061,-88,2736,2
1535,164,2674,2
1798,588,2207,2
2126,726,1997,2
2661,707,2449,2
3182,627,3096,2
3675,467,3564,2
4150,141,3798,2
4373,93,3653,2
4398,437,3205,2
4743,808,3118,2
5161,1297,3728,2
5180,1966,4117,2
5082,2446,4329,2
5043,2666,4610,2
4957,2813,4785,2
4734,3064,4814,2
4625,3339,4847,2
4464,3471,4969,2
4233,3371,4999,2
3955,3077,5041,2
3704,2732,5121,2
3463,2347,5024,2
3280,2003,4836,2
3163,1717,4769,2
2951,1407,4736,2
2589,1202,4507,2
2277,1020,4368,2
2143,740,4376,2
2061,450,4261,2
1865,433,3875,2
1658,750,3586,2
1382,952,3226,2
1122,615,2910,2
943,-244,2899,2
877,-856,3007,2
741,-844,2961,2
622,-496,2878,2
552,-303,2877,2
269,-790,2869,2
58,-1592,2987,2
43,-2085,3331,2
218,-2073,3985,2
490,-1820,4669,2
246,-1344,4421,2
-334,-1397,3720,2
-485,-1859,3494,2
-430,-2346,3596,2
-229,-2470,4098,2
28,-2185,4730,2
-217,-1534,4461,2
-668,-960,3897,2
-823,-735,3959,2
-645,-884,4650,2
-572,-897,5229,2
-784,-585,5359,2
-967,-274,5426,2
-1066,-109,5480,2
-1016,-135,5592,2
-961,-71,5623,2
-1041,91,5448,2
-1067,237,5328,2
-1061,319,5463,2
-1045,445,5525,2
-1111,521,5321,2
-1192,457,4999,2
-1210,116,4805,2
-1100,-69,4837,2
-1046,-64,4970,2
-1215,49,4839,2
-1398,-19,4432,2
-1499,-466,3606,2
-1231,-605,2745,2
-720,-313,2169,2
-172,-34,1934,2
504,67,2156,2
1216,46,2444,2
1828,22,2590,2
2353,40,2750,2
2701,-91,2800,2
3189,24,2947,2
3841,101,3010,2
4358,-119,2939,2
4753,-192,3030,2
5091,22,3301,2
5386,377,3792,2
5529,855,3880,2
5708,1646,4215,2
5939,2644,4723,2
5909,3222,4772,2
5761,3310,4553,2
5656,3145,4577,2
5559,3143,4674,2
5383,3367,4758,2
5040,3574,4478,2
4522,3619,3987,2
4082,3501,3826,2
3782,3090,4049,2
3527,2605,4311,2
3222,2317,4181,2
2909,2193,3771,2
2605,2032,3613,2
2375,1746,3728,2
2060,1204,3919,2
1866,622,3996,2
1731,318,3867,2
1629,332,3572,2
1522,493,3258,2
1243,501,3169,2
850,343,3461,2
785,175,4744,2
245,-393,4315,2
99,-818,3569,2
-2091,349,4761,2
2052,-2033,4288,2
2048,-3740,3710,2
-378,-2283,3323,2
-534,-1750,2777,2
-745,-1576,2147,2
-594,-1912,1758,2
-309,-2237,1892,2
344,-2171,3352,2
1004,-2167,4684,2
816,-1820,4940,2
135,-1032,3949,2
-81,-335,3583,2
51,-260,4173,2
-22,-735,4910,2
-337,-956,5060,2
-565,-1042,4975,2
-600,-1010,4923,2
-691,-660,4681,2
-762,-307,4524,2
-741,-150,4522,2
-771,-119,4632,2
-806,127,4750,2
-860,397,4788,2
-883,454,4867,2
-867,393,5032,2
-822,398,5272,2
-834,415,5533,2
-809,450,5758,2
-837,503,5732,2
-986,485,5352,2
-1106,350,4881,2
-1232,-226,4465,2
-1172,-701,4110,2
-1023,-517,3869,2
-734,124,3825,2
-435,439,4004,2
-156,273,4026,2
49,-242,3723,2
320,-558,3344,2
599,-641,2989,2
1015,-645,2720,2
1503,-712,2547,2
2048,-596,2521,2
2575,-455,2500,2
2930,-676,2405,2
3281,-582,2402,2
3578,-56,2497,2
4041,284,2750,2
4529,574,2981,2
4742,758,3169,2
4898,756,3558,2
5139,656,4060,2
5279,745,4357,2
4967,1469,3757,2
4803,2081,3221,2
4950,2372,3796,2
5029,2851,4809,2
4901,3328,5350,2
4605,3529,5235,2
4284,3588,4875,2
3930,3405,4625,2
3655,2790,4888,2
3425,2196,5379,2
3123,1664,5458,2
2879,1291,5186,2
2732,1223,4855,2
2572,1236,4695,2
2458,1213,4602,2
2269,1103,4482,2
1997,847,4316,2
1808,501,4184,2
1691,79,4247,2
1653,-90,4452,2
1609,116,4301,2
1362,194,3583,2
1103,-84,2943,2
790,-587,2709,2
599,-958,2977,2
547,-882,3312,2
453,-531,3068,2
304,-69,2604,2
-25,137,2232,2
-381,30,2238,2
-554,-593,3166,2
-733,-1274,3783,2
-926,-1737,4051,2
-1131,-1871,3858,2
-1302,-1514,3426,2
-1477,-1083,3007,2
-1619,-1222,3396,2
-1418,-1411,4393,2
-1168,-1596,5132,2
-1205,-1467,5120,2
-1283,-900,4481,2
-1387,-444,3837,2
-1505,-384,3917,2
-1308,-569,4908,2
-1099,-657,5837,2
-1046,-473,6117,2
-1112,-370,5834,2
-1129,-357,5467,2
-1043,-240,5327,2
-831,-103,5431,2
-624,202,5519,2
-562,399,5498,2
-577,134,5253,2
-502,-87,4917,2
-461,-142,4676,2
-378,-204,4622,2
-294,-247,4448,2
-150,-223,4144,2
37,-395,3883,2
113,-717,3739,2
163,-1023,3821,2
374,-990,4092,2
609,-838,3885,2
734,-899,3157,2
958,-1049,2504,2
1401,-1164,2203,2
2013,-964,2307,2
2651,-488,2563,2
3087,12,2545,2
3357,100,2373,2
3755,-74,2590,2
4181,83,2853,2
4538,405,3139,2
4812,725,3313,2
4920,801,3428,2
4928,728,3626,2
4982,586,4109,2
5030,841,4602,2
5002,1484,4914,2
4901,2008,5047,2
4706,1992,5121,2
4549,1972,5287,2
4374,1904,5576,2
4174,1785,5609,2
3857,1590,5223,2
3574,1347,5008,2
3400,1107,5342,2
3222,928,5577,2
2883,799,5319,2
2550,752,4940,2
2317,878,4553,2
2102,803,4050,2
1960,407,3965,2
1901,73,4151,2
1792,87,4034,2
1665,259,3596,2
1590,372,3052,2
1446,536,2265,2
1352,666,1534,2
1102,491,1148,2
651,-23,1397,2
453,-445,2672,2
511,-570,3985,2
519,-384,4597,2
-47,-204,3280,2
-678,-325,1881,2
-1200,-923,1592,2
-1216,-1457,2871,2
-833,-1271,4423,2
-526,-832,4882,2
-579,-415,4328,2
-716,41,3487,2
-742,393,3164,2
-852,-6,3898,2
-792,-727,5305,2
-585,-1143,6420,2
-721,-1080,6494,2
-1072,-965,5904,2
-1085,-968,5711,2
-934,-1104,5985,2
-783,-1118,6147,2
-809,-1000,5952,2
-935,-768,5319,2
-836,-683,5066,2
-612,-350,5022,2
-586,-174,4770,2
-563,-109,4544,2
-407,49,4756,2
-251,359,4988,2
-388,231,4816,2
-565,-6,4305,2
-602,-180,3660,2
-579,-518,3106,2
-377,-823,2813,2
-122,-802,2942,2
256,-427,3208,2
597,-95,3109,2
770,-311,2740,2
1001,-731,2618,2
1367,-486,2692,2
1722,-74,2827,2
2050,174,2877,2
2395,27,2968,2
2825,-180,3109,2
3340,-28,3168,2
3675,168,3227,2
4007,298,3283,2
4332,380,3416,2
4641,295,3617,2
4995,162,4122,2
5213,212,4623,2
5142,344,4533,2
5042,203,4411,2
5062,164,4673,2
5059,525,4827,2
5023,938,5031,2
4932,1266,4981,2
4752,1575,4684,2
4577,1822,4558,2
4349,1966,4533,2
4095,1818,4581,2
3752,1585,4482,2
3497,1421,4323,2
3265,1200,4230,2
2986,857,4185,2
2747,580,4301,2
2505,359,4473,2
2255,354,4484,2
2104,346,4546,2
1893,44,4518,2
1674,-304,4405,2
1437,-550,4325,2
1329,-605,4223,2
1232,-513,4013,2
1141,-378,3820,2
1111,-132,3673,2
1158,252,3380,2
1125,502,2836,2
1062,760,2336,2
719,758,2438,2
286,252,2802,2
42,-574,3572,2
-92,-993,4045,2
-527,-1176,3718,2
-810,-1109,3107,2
-894,-911,2535,2
-910,-644,2215,2
-595,-324,2855,2
-345,-186,3791,2
-605,-471,4244,2
-976,-803,4258,2
-1232,-873,4250,2
-1265,-611,4428,2
-1237,-487,4868,2
-1382,-929,5569,2
-1369,-1340,6545,2
-1318,-1399,6970,2
-1238,-971,6471,2
-1199,-849,5871,2
-1180,-676,5200,2
-1017,-299,4705,2
-774,-71,4633,2
-529,172,4843,2
-388,518,5011,2
-375,812,4963,2
-387,737,4922,2
-365,483,4938,2
-374,280,5033,2
-420,233,4890,2
-471,35,4433,2
-368,-283,3819,2
-241,-631,3277,2
-152,-983,2981,2
15,-1141,3072,2
336,-991,3261,2
723,-851,3160,2
1062,-817,2685,2
1318,-985,2136,2
1547,-1095,2003,2
1961,-885,2602,2
2405,-422,3132,2
2672,-156,3221,2
2891,33,3112,2
3195,261,3223,2
3402,332,3395,2
3476,95,3613,2
3615,12,3679,2
3801,416,3490,2
4126,663,3542,2
4438,731,4092,2
4799,1083,4537,2
5092,1498,4832,2
5286,1582,4867,2
5388,1456,4743,2
5444,1419,4701,2
5432,1549,4698,2
5340,1618,4623,2
5108,1414,4603,2
4766,1079,4658,2
4478,756,4810,2
4163,496,4863,2
3844,293,4589,2
3545,224,4215,2
3322,353,3999,2
3127,467,4187,2
2966,408,4383,2
2716,128,4273,2
2422,-215,3697,2
2085,-410,3168,2
1860,-273,3449,2
1593,-286,4460,2
1321,-283,4818,2
945,-151,3987,2
557,-238,2870,2
383,140,2282,2
119,177,2381,2
-208,-676,3124,2
-536,-1542,3587,2
-757,-2038,3589,2
-753,-2001,3670,2
-288,-968,4154,2
162,-7,4113,2
121,99,3574,2
-316,-506,3148,2
-566,-1253,3298,2
-599,-1515,3842,2
-202,-1219,4591,2
-31,-773,4831,2
-573,-653,4526,2
-1572,-816,4603,2
-1649,-1416,5770,2
75,-831,6478,2
-277,-1162,5687,2
-987,-1108,4057,2
-1094,-939,3450,2
-988,-798,3666,2
-1044,-931,4124,2
-1085,-1075,4564,2
-1054,-819,4636,2
-1009,-338,4487,2
-884,195,4376,2
-796,502,4390,2
-803,399,4643,2
-901,-31,4847,2
-1029,-310,4701,2
-1050,-259,4368,2
-1009,-157,4103,2
-969,-58,3926,2
-870,-53,3933,2
-709,-145,4039,2
-526,-299,4118,2
-486,-427,3970,2
-364,-383,3842,2
9,-145,3648,2
353,-185,3297,2
648,-483,2879,2
1055,-650,2668,2
1632,-554,2548,2
2394,-483,2663,2
3164,-535,2919,2
3710,-597,3025,2
3993,-687,3218,2
4230,-640,3464,2
4279,-665,3554,2
4243,-943,3716,2
4378,-900,3965,2
4654,-543,4407,2
4891,69,4581,2
4994,453,4299,2
5154,859,4147,2
5482,1377,4472,2
5748,1894,4748,2
5791,2343,4661,2
5731,2700,4709,2
5518,2707,5050,2
5006,2210,5216,2
4404,1445,5200,2
3927,774,5161,2
3584,390,5091,2
3294,270,4925,2
3069,451,4530,2
2956,708,4121,2
2743,799,3598,2
2377,390,3320,2
2020,-222,3836,2
1943,-395,5037,2
1837,-87,5377,2
1512,223,4437,2
1178,77,3255,2
882,-318,2503,2
668,-823,2952,2
580,-1133,3700,2
464,-1075,3550,2
296,-810,2472,2
33,-447,1057,2
-607,-703,953,2
-804,-1692,3218,2
-760,-2441,4955,2
-876,-2504,5436,2
-1100,-2040,4632,2
-1124,-1418,3558,2
-1013,-788,2796,2
-928,-498,2628,2
-844,-781,3516,2
-1006,-1219,4362,2
-1349,-1514,4615,2
-1503,-1421,4774,2
-1380,-910,5126,2
-1217,-476,5453,2
-1258,-531,5663,2
-1374,-766,5798,2
-1490,-873,5824,2
-1404,-697,5781,2
-1205,-245,5562,2
-990,207,5288,2
-824,460,5108,2
-782,424,5176,2
-579,486,5353,2
-384,677,5343,2
-374,843,4954,2
-372,917,4544,2
-265,779,4496,2
-117,687,4592,2
-29,650,4605,2
139,413,4612,2
188,143,4303,2
208,-89,3652,2
298,-402,2856,2
481,-907,2407,2
865,-1355,2248,2
1205,-1656,2058,2
1554,-1750,1725,2
1951,-1828,1817,2
2562,-1707,2221,2
3277,-1399,2695,2
3860,-1147,3139,2
4161,-1113,3311,2
4205,-1237,3301,2
4339,-1341,3377,2
4661,-1190,3528,2
4935,-804,3578,2
5141,-403,3754,2
5110,-76,3706,2
5106,147,3935,2
5308,519,4495,2
5459,906,5086,2
5388,1170,5178,2
5217,1350,4892,2
5120,1512,4707,2
5239,1803,4776,2
5231,1945,4918,2
4904,1774,4783,2
4474,1313,4515,2
4141,832,4435,2
3915,530,4439,2
3797,413,4493,2
3658,449,4399,2
3431,487,4120,2
3105,198,4265,2
2815,-254,4657,2
2502,-497,4743,2
2306,-476,4535,2
2209,-357,4118,2
2055,-90,3490,2
1684,-23,3016,2
1173,-433,3230,2
923,-838,3881,2
762,-952,4140,2
506,-920,3683,2
176,-879,2904,2
-318,-1167,2605,2
-562,-1562,3246,2
-423,-1814,4184,2
-446,-1809,4239,2
-551,-1408,3611,2
-578,-987,3233,2
-672,-1130,3600,2
-644,-1626,4420,2
-610,-1830,4809,2
-626,-1552,4640,2
-503,-955,4240,2
-235,-309,3957,2
50,-40,4115,2
103,-42,4243,2
-12,87,4213,2
-100,255,4224,2
-129,383,4273,2
-280,331,4268,2
-500,85,4430,2
-838,-190,4651,2
-1135,-344,4946,2
-1365,-525,5188,2
-1489,-526,5256,2
-1525,-442,5262,2
-1509,-422,5340,2
-1439,-225,5257,2
-1268,13,5187,2
-1196,288,4987,2
-1186,439,4780,2
-1183,460,4629,2
-1159,392,4360,2
-1071,385,4046,2
-1034,380,3734,2
