aworld	1114	-336	4037
aworld	1145	-36	4025
aworld	1125	98	3760
aworld	1010	135	3407
aworld	890	237	3279
aworld	514	250	3420
aworld	-52	59	3736
aworld	-652	-225	4057
aworld	-1087	-333	4243
aworld	-1316	-285	4075
aworld	-1558	-190	3739
aworld	-1765	-86	3510
aworld	-2107	-33	3523
aworld	-2395	-34	3624
aworld	-2536	25	3759
aworld	-2571	251	3682
aworld	-2460	480	3211
aworld	-2528	634	3075
aworld	-2846	591	3223
aworld	-3133	648	3490
aworld	-3280	914	3717
aworld	-3283	1364	3816
aworld	-3274	1877	3905
aworld	-3451	2046	3963
aworld	-3863	1987	4178
aworld	-4214	2052	4413
aworld	-4378	2145	4530
aworld	-4511	2141	4701
aworld	-4631	2047	4909
aworld	-4673	1921	4985
aworld	-4468	1868	4914
aworld	-4169	1945	4962
aworld	-3896	1962	5085
aworld	-3675	1842	5036
aworld	-3494	1671	4686
aworld	-3262	1460	4134
aworld	-3091	1236	3673
aworld	-2909	1036	3311
aworld	-2750	914	3270
aworld	-2552	878	3603
aworld	-2279	917	3903
aworld	-1980	860	4001
aworld	-1764	620	3868
aworld	-1365	568	3763
aworld	-855	781	3822
aworld	-408	964	4207
aworld	-260	978	4537
aworld	-235	774	4291
aworld	-299	489	3527
aworld	-385	266	2555
aworld	-213	69	1689
aworld	18	133	1907
aworld	45	235	3071
aworld	92	461	4459
aworld	219	362	4718
aworld	445	106	3913
aworld	673	-130	2873
aworld	684	-387	2567
aworld	765	-246	3352
aworld	1069	203	4351
aworld	1604	638	4929
aworld	1959	613	5041
aworld	2183	292	4971
aworld	2229	53	5125
aworld	2140	-98	5577
aworld	2260	123	5945
aworld	2215	174	5889
aworld	2085	-58	5400
aworld	1843	-325	5026
aworld	1561	-443	4892
aworld	1304	-598	4680
aworld	992	-789	4582
aworld	636	-891	4564
aworld	360	-944	4418
aworld	130	-962	4227
aworld	-49	-808	4096
aworld	-137	-514	4003
aworld	-268	-250	3847
aworld	-364	-9	3559
aworld	-486	351	3365
aworld	-792	846	3299
aworld	-1054	1258	3088
aworld	-1299	1650	2997
aworld	-1556	1706	2941
aworld	-1803	1835	3066
aworld	-2105	2076	3290
aworld	-2448	2286	3445
aworld	-2782	2502	3537
aworld	-3176	2756	3899
aworld	-3351	2967	3837
aworld	-3603	2907	3539
aworld	-4035	2670	3403
aworld	-4615	2496	3931
aworld	-5060	2274	4672
aworld	-5356	2084	5434
aworld	-5486	1876	5827
aworld	-5421	1502	5513
aworld	-5250	1245	4996
aworld	-5032	1060	4547
aworld	-4603	972	4144
aworld	-4073	1123	4259
aworld	-3553	1343	4659
aworld	-3056	1461	4735
aworld	-2663	1404	4415
aworld	-2473	1280	4144
aworld	-2353	1088	3945
aworld	-2194	830	3739
aworld	-1987	649	3811
aworld	-1796	641	3978
aworld	-1508	700	3863
aworld	-1289	672	3648
aworld	-962	630	3656
aworld	-693	630	4036
aworld	-397	629	4271
aworld	-109	699	4102
aworld	68	704	3664
aworld	-61	518	3438
aworld	-331	292	3388
aworld	-535	98	3152
aworld	-575	-12	2586
aworld	-359	-51	1876
aworld	178	95	2110
aworld	397	531	3384
aworld	473	657	4340
aworld	572	447	4468
aworld	794	22	3787
aworld	1302	-101	3376
aworld	1747	235	3934
aworld	2111	571	4839
aworld	2319	622	5421
aworld	2409	486	5569
aworld	2328	265	5321
aworld	2146	-33	4882
aworld	1925	-173	4589
aworld	1698	-218	4364
aworld	1452	-252	4189
aworld	1269	-214	4334
aworld	1023	-148	4636
aworld	757	-252	4703
aworld	527	-451	4598
aworld	391	-520	4596
aworld	250	-473	4558
aworld	177	-338	4354
aworld	168	-198	4129
aworld	78	-86	4150
aworld	-120	-30	4276
aworld	-378	-64	4168
aworld	-629	-65	3796
aworld	-845	78	3303
aworld	-1084	346	2977
aworld	-1313	572	2869
aworld	-1551	733	2995
aworld	-1686	971	3219
aworld	-1745	1164	3143
aworld	-1670	1467	3039
aworld	-1860	1738	3276
aworld	-2255	1820	3664
aworld	-2862	1693	3984
aworld	-3254	1736	4271
aworld	-3442	1868	4403
aworld	-3519	1977	4321
aworld	-3706	2178	4347
aworld	-4174	2349	4696
aworld	-4651	2435	4973
aworld	-4884	2505	5014
aworld	-4934	2510	4771
aworld	-4815	2507	4568
aworld	-4865	2380	4622
aworld	-4838	2153	4666
aworld	-4506	2097	4556
aworld	-3998	2180	4417
aworld	-3547	2228	4303
aworld	-3282	2098	4190
aworld	-3162	1862	4037
aworld	-3088	1602	3779
aworld	-2979	1341	3393
aworld	-2765	1058	3027
aworld	-2510	927	3076
aworld	-2117	957	3340
aworld	-1847	906	3405
aworld	-1492	680	3280
aworld	-1196	525	3381
aworld	-980	344	3655
aworld	-837	135	3693
aworld	-626	36	3439
aworld	-555	-133	3158
aworld	-457	-333	2783
aworld	-245	-406	2700
aworld	-71	-363	2929
aworld	320	-304	3341
aworld	673	-176	4135
aworld	819	-523	5516
aworld	655	-890	6269
aworld	1732	-198	5641
aworld	2750	758	5525
aworld	3157	1182	5835
aworld	3260	1230	5546
aworld	3229	1235	4994
aworld	3034	834	4338
aworld	2608	275	4272
aworld	2165	-79	4480
aworld	1942	-282	4521
aworld	1836	-350	4548
aworld	1616	-447	4495
aworld	1348	-600	4337
aworld	1174	-782	4201
aworld	960	-754	4366
aworld	665	-776	4467
aworld	411	-858	4361
aworld	289	-887	4160
aworld	280	-689	3963
aworld	189	-617	3647
aworld	-95	-564	3582
aworld	-436	-312	3716
aworld	-538	-7	3530
aworld	-655	447	3452
aworld	-1072	950	3665
aworld	-1596	1191	3558
aworld	-1994	1396	3175
aworld	-2165	1850	2904
aworld	-2296	2540	3222
aworld	-2636	3278	4042
aworld	-3066	3628	4784
aworld	-3420	3366	4312
aworld	-3635	3168	3752
aworld	-4038	3170	3957
aworld	-4376	3242	4419
aworld	-4402	3448	4681
aworld	-4352	3585	4823
aworld	-4418	3505	4835
aworld	-4571	3272	4690
aworld	-4728	3042	4566
aworld	-4896	2663	4321
aworld	-4836	2279	4040
aworld	-4629	2075	3930
aworld	-4240	1965	3874
aworld	-3746	1963	3990
aworld	-3309	1982	4208
aworld	-3005	1801	4092
aworld	-2739	1484	3844
aworld	-2603	1150	3889
aworld	-2455	849	3959
aworld	-2212	622	3801
aworld	-1756	467	3564
aworld	-1342	445	3660
aworld	-1072	446	3883
aworld	-900	380	3769
aworld	-872	141	3318
aworld	-780	-134	2906
aworld	-325	-65	2951
aworld	93	120	3353
aworld	332	187	3650
aworld	352	57	3669
aworld	339	-335	3370
aworld	918	-326	3521
aworld	1592	47	4264
aworld	2105	406	4843
aworld	2193	401	4926
aworld	1974	146	4661
aworld	1607	-227	4260
aworld	1262	-607	3980
aworld	1346	-742	3901
aworld	1726	-673	4004
aworld	2001	-512	4462
aworld	2125	-507	4998
aworld	2099	-626	5294
aworld	1817	-780	5292
aworld	1636	-955	5043
aworld	1312	-1041	4930
aworld	1125	-992	5046
aworld	861	-962	5149
aworld	583	-1044	4951
aworld	357	-1092	4537
aworld	385	-985	4063
aworld	469	-667	3799
aworld	362	-290	3773
aworld	66	-37	3703
aworld	-102	99	3381
aworld	-213	524	3191
aworld	-426	1169	3307
aworld	-809	1722	3619
aworld	-1447	1978	3932
aworld	-2119	1960	3921
aworld	-2522	2107	3909
aworld	-2703	2664	4278
aworld	-3114	3135	4998
aworld	-3538	2995	4631
aworld	-3890	2879	4119
aworld	-4214	2982	3903
aworld	-4255	3323	3979
aworld	-4340	3580	4320
aworld	-4689	3383	4483
aworld	-4996	3024	4318
aworld	-4986	2875	4054
aworld	-4792	2780	3782
aworld	-4576	2658	3815
aworld	-4341	2550	4054
aworld	-3945	2418	4064
aworld	-3461	2331	3945
aworld	-3108	2174	3824
aworld	-2988	1878	3833
aworld	-2819	1601	3892
aworld	-2582	1417	3892
aworld	-2358	1268	3641
aworld	-1964	1149	3237
aworld	-1732	1017	3640
aworld	-1698	792	4177
aworld	-1532	436	3840
aworld	-1246	66	3028
aworld	-733	-29	2728
aworld	-261	138	3158
aworld	292	362	3769
aworld	576	364	4088
aworld	353	54	4015
aworld	-83	-344	3604
aworld	-600	-650	3218
aworld	-912	-850	2978
aworld	-813	-1008	2852
aworld	-65	-631	3150
aworld	678	-191	3599
aworld	1138	-65	4197
aworld	1243	-25	5018
aworld	1028	-595	5467
aworld	1342	-787	5611
aworld	2309	293	6126
aworld	2799	393	6381
aworld	2514	82	6010
aworld	2282	-42	5618
aworld	1902	-474	5115
aworld	1782	-636	4698
aworld	1561	-585	4569
aworld	1151	-749	4351
aworld	682	-964	4184
aworld	420	-1014	4144
aworld	533	-902	4127
aworld	729	-692	4122
aworld	747	-532	4089
aworld	631	-444	4052
aworld	457	-336	3911
aworld	234	-240	3626
aworld	145	-4	3501
aworld	-40	328	3635
aworld	-348	558	3725
aworld	-677	658	3499
aworld	-719	1155	3452
aworld	-670	1954	3746
aworld	-831	2515	3878
aworld	-1231	2557	3563
aworld	-1866	2306	3202
aworld	-2594	2358	3466
aworld	-2987	2731	3961
aworld	-3122	3113	4308
aworld	-3134	3245	4449
aworld	-3324	2961	4114
aworld	-3600	2876	4093
aworld	-3833	3093	4422
aworld	-4032	3170	4516
aworld	-4245	3146	4508
aworld	-4532	3017	4417
aworld	-4633	2994	4305
aworld	-4589	2938	4016
aworld	-4557	2682	3508
aworld	-4519	2444	3375
aworld	-4266	2396	3723
aworld	-3816	2368	4031
aworld	-3250	2436	4168
aworld	-2761	2355	3841
aworld	-2501	2079	3320
aworld	-2130	1799	3150
aworld	-1825	1776	3959
aworld	-1756	1661	4963
aworld	-1815	1214	5036
aworld	-1722	797	4444
aworld	-1538	605	3715
aworld	-1202	466	3022
aworld	-759	380	2546
aworld	-493	409	2849
aworld	-568	438	3307
aworld	-637	316	3236
aworld	-766	82	2982
aworld	-743	-165	2773
aworld	-383	-263	2928
aworld	120	-55	3856
aworld	78	-327	5323
aworld	572	101	6002
aworld	1255	255	5588
aworld	1486	-89	4539
aworld	1906	-217	4278
aworld	2275	110	4709
aworld	2517	156	4962
aworld	2460	-86	4981
aworld	2450	-300	5101
aworld	2365	-487	5081
aworld	2241	-698	5061
aworld	2167	-768	5023
aworld	2003	-898	4856
aworld	1625	-1033	4616
aworld	1197	-1182	4484
aworld	800	-1276	4547
aworld	505	-1332	4562
aworld	449	-1215	4568
aworld	548	-1051	4373
aworld	644	-925	3985
aworld	724	-684	3726
aworld	625	-507	3596
aworld	359	-409	3455
aworld	7	-141	3609
aworld	-361	202	3755
aworld	-720	535	3582
aworld	-707	1052	3439
aworld	-441	1788	3581
aworld	-429	2158	3748
aworld	-1076	2146	3929
aworld	-1667	2555	4871
aworld	-1996	2638	4284
aworld	-2278	3054	3923
aworld	-2672	3514	3901
aworld	-3188	3980	4357
aworld	-3670	4133	4723
aworld	-4068	3901	4640
aworld	-4178	3927	4675
aworld	-3991	4197	4956
aworld	-3775	4330	5110
aworld	-3685	4251	4936
aworld	-3695	3966	4520
aworld	-3631	3603	3806
aworld	-3430	3353	3159
aworld	-3291	3180	3040
aworld	-3259	2936	3290
aworld	-3143	2658	3419
aworld	-2956	2429	3325
aworld	-2714	2184	3050
aworld	-2330	1975	2948
aworld	-2171	1815	3262
aworld	-2140	1621	3599
aworld	-2019	1486	3546
aworld	-1597	1462	3604
aworld	-1409	1412	4062
aworld	-1406	1096	4116
aworld	-1358	773	3614
aworld	-1224	639	2857
aworld	-881	600	2447
aworld	-732	751	3184
aworld	-382	856	4016
aworld	142	795	4162
aworld	518	720	3810
aworld	610	523	3117
aworld	410	328	2990
aworld	-198	461	4079
aworld	-58	674	5202
aworld	489	490	5288
aworld	1020	9	4560
aworld	1272	-371	3863
aworld	1103	-486	4115
aworld	565	-127	5438
aworld	1090	-590	5117
aworld	1588	-770	5146
aworld	1910	-994	5073
aworld	1835	-967	5278
aworld	1571	-931	5424
aworld	1434	-1027	5139
aworld	1401	-948	5169
aworld	1264	-1064	5126
aworld	1075	-1297	4837
aworld	811	-1456	4432
aworld	571	-1456	4350
aworld	237	-1400	4516
aworld	53	-1320	4561
aworld	166	-1292	4181
aworld	399	-1120	3810
aworld	557	-798	3743
aworld	467	-485	3949
aworld	84	-291	4099
aworld	-153	-123	3838
aworld	-99	163	3313
aworld	74	612	3195
aworld	-178	1129	3605
aworld	-631	1533	3998
aworld	-1024	1774	3924
aworld	-1399	2099	3891
aworld	-1836	2667	4252
aworld	-2192	3084	4651
aworld	-2606	3054	4101
aworld	-2951	3318	4210
aworld	-3138	3642	4283
aworld	-2977	4167	4399
aworld	-2896	4537	4483
aworld	-3148	4467	4300
aworld	-3500	4239	3953
aworld	-3657	4238	3672
aworld	-3703	4215	3602
aworld	-3941	4146	3876
aworld	-4157	3912	3943
aworld	-4258	3564	3718
aworld	-4210	3253	3381
aworld	-4013	2958	3135
aworld	-3667	2821	3324
aworld	-3304	2687	3553
aworld	-2924	2406	3401
aworld	-2571	2140	3067
aworld	-2150	1935	2975
aworld	-2133	1751	3474
aworld	-2171	1497	3999
aworld	-1950	1303	4138
aworld	-1315	1144	3944
aworld	-712	1095	3803
aworld	-349	1105	4098
aworld	-572	1042	4799
aworld	-956	702	4743
aworld	-917	53	3900
aworld	-109	-129	3714
aworld	790	266	4271
aworld	1235	492	4613
aworld	1216	473	4691
aworld	690	120	4232
aworld	13	-210	3774
aworld	-639	-366	3565
aworld	-670	-598	3350
aworld	-141	-615	3341
aworld	364	-488	3532
aworld	613	-457	3796
aworld	738	-574	3985
aworld	907	-648	4170
aworld	1244	-651	4460
aworld	1522	-626	4863
aworld	1821	-660	5259
aworld	2008	-594	5564
aworld	2054	-563	5737
aworld	1902	-686	5540
aworld	1666	-881	5088
aworld	1362	-1023	4724
aworld	1024	-1134	4508
aworld	689	-1192	4391
aworld	476	-1146	4494
aworld	294	-1054	4699
aworld	207	-1012	4694
aworld	190	-998	4371
aworld	299	-917	4076
aworld	452	-691	3980
aworld	329	-378	4018
aworld	-116	-159	3970
aworld	-550	-67	3778
aworld	-479	213	3646
aworld	-253	831	3811
aworld	-173	1377	3836
aworld	-404	1535	3345
aworld	-723	1612	2740
aworld	-749	2078	2692
aworld	-803	2707	3181
aworld	-1695	3065	4001
aworld	-2658	3091	4575
aworld	-3147	3086	4126
aworld	-3239	3400	3992
aworld	-3060	3994	4123
aworld	-3021	4598	4600
aworld	-3387	4671	4901
aworld	-3691	4600	5050
aworld	-3748	4592	5121
aworld	-3655	4474	4877
aworld	-3589	4284	4638
aworld	-3629	4059	4492
aworld	-3856	3715	4453
aworld	-4080	3282	4311
aworld	-3880	2932	3955
aworld	-3503	2746	3695
aworld	-3225	2609	3636
aworld	-3029	2470	3578
aworld	-2916	2236	3331
aworld	-2772	1988	3118
aworld	-2509	1862	3073
aworld	-2031	1843	2854
aworld	-1599	1813	2286
aworld	-1211	1629	1835
aworld	-1139	1390	2628
aworld	-1384	1137	3803
aworld	-1125	703	3854
aworld	-261	483	3169
aworld	638	491	2708
aworld	779	625	3817
aworld	488	1210	5424
aworld	410	1323	6000
aworld	395	604	4595
aworld	298	-128	2742
aworld	441	-453	1835
aworld	1242	33	2746
aworld	1459	999	4646
aworld	1062	1164	5615
aworld	441	175	4726
aworld	-30	-809	3256
aworld	-108	-1208	2787
aworld	371	-774	4206
aworld	899	-233	5165
aworld	1347	-974	4834
aworld	1544	-1492	5151
aworld	1922	-1576	5203
aworld	2285	-1379	5144
aworld	2232	-928	5681
aworld	1889	-750	5899
aworld	1493	-949	5569
aworld	1256	-1269	5026
aworld	1013	-1463	4542
aworld	676	-1527	4352
aworld	185	-1517	4494
aworld	-146	-1444	4798
aworld	-116	-1421	4895
aworld	-52	-1346	4863
aworld	138	-1191	4696
aworld	387	-1078	4252
aworld	463	-937	3840
aworld	377	-608	3680
aworld	132	-362	3450
aworld	115	-65	3284
aworld	152	380	3141
aworld	59	708	2889
aworld	-308	1046	2894
aworld	-816	1434	3098
aworld	-1106	1823	3087
aworld	-1106	2380	3050
aworld	-1187	3014	3285
aworld	-1675	3482	3715
aworld	-2308	3568	3942
aworld	-2750	3633	4046
aworld	-2643	4159	4209
aworld	-2339	4707	4109
aworld	-2336	5045	3954
aworld	-2760	5078	3911
aworld	-3476	4844	4023
aworld	-4030	4678	4325
aworld	-4129	4672	4529
aworld	-4125	4562	4552
aworld	-4234	4317	4531
aworld	-4179	3982	4395
aworld	-3903	3611	4175
aworld	-3432	3383	4223
aworld	-2963	3254	4347
aworld	-2594	3026	4191
aworld	-2386	2738	3821
aworld	-2264	2435	3426
aworld	-2165	2159	3422
aworld	-2037	1959	3687
aworld	-1857	1693	3751
aworld	-1623	1391	3436
aworld	-1181	1063	3152
aworld	-640	941	3629
aworld	-115	900	4122
aworld	165	691	4096
aworld	94	257	3576
aworld	85	-52	3231
aworld	172	-56	3310
aworld	410	28	3612
aworld	760	199	4234
aworld	887	234	4623
aworld	773	-57	4286
aworld	624	-415	3573
aworld	576	-626	3028
aworld	666	-616	3275
aworld	882	-425	4209
aworld	1072	-393	5129
aworld	965	-675	5333
aworld	898	-1077	4931
aworld	964	-1248	4533
aworld	1121	-1245	4474
aworld	1013	-1153	4820
aworld	981	-1100	5183
aworld	1126	-1127	5230
aworld	1315	-1225	5026
aworld	1228	-1270	4778
aworld	969	-1266	4656
aworld	688	-1250	4619
aworld	538	-1259	4678
aworld	441	-1173	5009
aworld	382	-971	5347
aworld	306	-960	5243
aworld	319	-1071	4691
aworld	417	-1008	4215
aworld	634	-718	4028
aworld	637	-479	3880
aworld	295	-397	3733
aworld	3	-279	3658
aworld	-238	4	3686
aworld	-421	290	3747
aworld	-500	603	3731
aworld	-275	952	3491
aworld	-126	1343	3099
aworld	-223	1789	2824
aworld	-398	2317	2724
aworld	-584	2730	2636
aworld	-817	3003	2634
aworld	-1226	3346	2740
aworld	-1617	3811	2965
aworld	-1893	4297	3742
aworld	-2161	4485	4092
aworld	-2556	4380	4156
aworld	-3001	4387	4376
aworld	-3165	4758	4919
aworld	-3106	4963	5078
aworld	-3214	4901	5018
aworld	-3545	4799	5177
aworld	-3811	4617	5174
aworld	-3943	4380	4866
aworld	-3938	4136	4616
aworld	-3851	3826	4476
aworld	-3688	3489	4427
aworld	-3274	3216	4305
aworld	-2681	3055	4242
aworld	-2123	2932	4189
aworld	-1840	2682	3998
aworld	-1547	2406	3862
aworld	-1209	2275	3980
