x,y,z
785,1075,3468
825,1119,2563
778,962,1424
644,718,360
501,491,-466
378,277,-1045
268,58,-1561
121,-83,-2073
-25,-164,-2632
-128,-248,-3010
-160,-293,-3108
-158,-299,-3138
-186,-134,-3110
-242,55,-3068
-273,203,-2860
-293,247,-2441
-350,240,-1778
-410,293,-222
-173,104,1159
-59,277,2763
55,137,4446
222,-41,6016
191,-217,7016
40,14,7739
-338,382,8241
-623,363,8488
-496,28,8509
-348,-684,8411
-353,-1392,8299
-433,-1774,8227
-498,-1752,8228
-532,-1309,8307
-565,-632,8362
-521,-23,8454
-328,550,8569
0,1078,8568
412,1246,7788
763,1259,6708
991,1237,5501
1008,1139,4514
956,1117,3815
894,1220,2949
753,1397,1883
536,1453,809
311,1256,-75
132,819,-765
-21,362,-1394
-199,-53,-1967
-374,-430,-2485
-510,-831,-2889
-588,-1114,-3105
-631,-1164,-3098
-647,-1096,-3048
-634,-887,-2957
-570,-599,-2701
-367,-249,-2079
-153,79,-1076
-1,303,231
102,551,1724
17,335,4054
38,330,5369
-90,218,5785
-177,-407,6014
-124,-1082,6392
-69,-1444,7033
-99,-1631,7458
-22,-1566,7773
94,-1263,8033
179,-820,8273
156,-549,8456
107,-419,8571
-53,-281,8633
-131,-260,8634
77,-9,8625
263,209,8593
493,256,8558
802,442,8506
1081,707,7966
1299,1094,7129
1321,1404,6102
1267,1434,5045
1270,1475,3977
1134,1473,2858
864,1325,1638
510,1082,480
118,764,-531
-283,471,-1284
-627,162,-1847
-904,-132,-2285
-1128,-404,-2662
-1288,-656,-2988
-1355,-840,-3122
-1346,-841,-2993
-1322,-758,-2702
-1308,-591,-2397
-1264,-325,-2005
-1149,-61,-1510
-953,65,-849
-678,15,136
-428,-85,1331
-181,-453,3211
139,-425,4662
372,-377,5918
498,-277,6901
501,-168,7556
446,-2,7988
379,212,8276
363,389,8467
424,321,8546
599,-75,8506
660,-609,8417
656,-1081,8329
668,-1130,8292
746,-838,8306
762,-406,8339
721,119,8353
735,519,7993
818,882,7022
825,1099,5928
800,1357,5267
748,1623,4316
591,1784,3093
341,1763,1973
61,1530,1043
-219,1263,97
-579,1008,-813
-906,813,-1490
-1144,667,-1922
-1326,522,-2155
-1448,312,-2345
-1489,103,-2510
-1456,-90,-2697
-1384,-231,-2738
-1321,-199,-2709
-1258,66,-2591
-1184,371,-2244
-1067,619,-1838
-882,714,-1440
-595,560,-999
-287,278,-288
54,-101,1958
349,-122,3621
595,-38,4931
790,-155,6182
985,-460,7034
1128,-904,7510
1368,-1104,7808
1531,-874,8071
1387,-815,8266
1273,-797,8383
1063,-863,8424
887,-1241,8348
820,-1476,8263
703,-1537,8217
864,-1327,8218
1023,-655,8124
953,47,7504
792,478,6755
674,966,5826
471,1358,4720
257,1654,3870
39,1928,2974
-251,2081,1861
-587,2098,772
-890,1966,-128
-1058,1724,-759
-1160,1446,-1184
-1260,1222,-1616
-1386,1027,-2160
-1496,814,-2682
-1488,523,-3043
-1359,209,-3259
-1155,-64,-3436
-1003,-61,-3416
-888,146,-3079
-746,336,-2575
-561,408,-2076
-342,311,-1616
-23,142,-1039
313,-38,455
742,-373,2026
989,-410,3039
1107,-352,4243
1101,-425,5806
993,-384,6874
826,-87,7608
639,524,8140
426,583,8396
422,-13,8396
489,-801,8286
335,-1522,8185
124,-1964,8118
98,-1848,8139
27,-1468,8199
33,-899,8285
57,-207,8105
42,386,7399
87,895,6545
100,1379,5408
-15,1757,4351
-102,1928,3470
-118,2053,2486
-205,1987,1336
-352,1648,205
-489,1205,-739
-601,736,-1427
-675,232,-1966
-698,-234,-2355
-721,-588,-2618
-767,-682,-2935
-817,-648,-3247
-805,-577,-3368
-687,-468,-3211
-547,-252,-2954
-424,92,-2571
-268,443,-1903
-143,605,-1167
-17,522,-545
131,313,-170
256,47,291
456,-155,2449
546,-110,4259
596,72,5759
532,90,6790
431,28,7451
340,51,7864
198,-87,8090
246,-380,8171
251,-657,8197
269,-1312,8134
188,-1750,8088
29,-2028,8056
168,-1929,8073
79,-968,8205
-24,-261,8226
-4,224,7845
87,569,7199
180,855,6375
248,1073,5552
369,1182,4624
389,1341,3650
284,1513,2606
114,1560,1387
-45,1457,183
-241,1315,-721
-402,1229,-1298
-519,1151,-1692
-593,991,-2114
-662,762,-2638
-713,480,-3087
-692,185,-3346
-636,0,-3423
-557,-36,-3291
-463,27,-2907
-364,53,-2565
-260,-33,-2299
-161,-194,-2147
-67,-246,-1808
48,-443,-260
361,-345,2029
341,494,3782
252,926,5619
99,1021,6858
15,1032,7615
43,777,7977
243,197,8104
442,-566,8099
584,-1660,7988
503,-2426,7907
236,-2685,7903
33,-2689,7929
53,-1585,8129
-109,-301,8274
-125,444,7855
48,847,7277
329,951,6640
618,1075,6022
751,1194,5213
851,1242,4456
950,1380,3713
852,1487,2763
679,1458,1753
455,1240,819
195,970,32
-60,622,-651
-284,292,-1261
-468,64,-1766
-663,24,-2101
-830,101,-2188
-939,78,-2093
-972,-54,-2123
-932,-216,-2338
-845,-289,-2365
-760,-198,-2104
-729,-5,-1837
-715,177,-1626
-664,373,-1409
-599,603,-902
-514,788,-115
-481,1029,1369
-223,510,3302
15,408,4358
119,136,5609
243,-521,6599
456,-1009,7205
646,-1308,7584
794,-1304,7868
727,-1188,8073
575,-1270,8168
444,-1194,8231
198,-1295,8242
35,-1551,8206
-9,-1474,8216
-137,-1138,8266
-3,-730,8321
153,9,8108
216,431,7213
324,657,6165
368,866,4885
282,1130,3865
177,1442,3134
82,1696,2209
-18,1749,997
-179,1520,-261
-353,1211,-1164
-477,843,-1739
-523,432,-2202
-558,156,-2532
-642,43,-2837
-696,13,-3067
-682,5,-3106
-581,5,-2908
-438,-22,-2401
-268,-24,-1597
-153,35,-531
-85,121,289
-31,-36,743
13,-335,1072
139,-1214,2029
257,-1538,2421
238,-1379,3387
69,-1098,4951
-26,-693,6247
23,-529,7098
324,-903,7575
591,-1514,7793
730,-1620,7972
633,-1040,8212
346,-272,8445
13,226,8607
-297,187,8636
-271,0,8597
-131,-51,8481
-116,-205,8384
-71,32,8214
-47,366,7678
4,660,7069
107,885,6208
218,1142,5179
198,1258,4269
258,1178,3367
303,1005,2187
210,800,905
-9,573,-189
-246,326,-978
-430,60,-1557
-547,-223,-2058
-604,-439,-2374
-621,-612,-2513
-579,-699,-2640
-480,-788,-2785
-306,-803,-2915
-122,-640,-2790
31,-260,-2456
137,135,-1914
211,309,-1134
258,222,-323
249,64,649
474,-86,1972
487,243,2929
487,136,4151
391,-132,5575
346,-199,6637
273,-104,7312
190,-402,7688
290,-489,7942
404,-551,8109
403,-702,8211
233,-866,8268
-21,-979,8289
-270,-849,8318
-537,-796,8324
-358,-459,8353
-112,1,8322
175,308,7736
310,538,6833
374,730,5969
416,1040,5127
372,1279,4189
365,1348,3308
399,1350,2266
351,1237,1075
224,1085,-9
75,1000,-727
-60,974,-1112
-159,895,-1493
-222,663,-2001
-233,343,-2512
-210,68,-2889
-209,18,-2990
-231,72,-2971
-219,142,-2764
-173,163,-2358
-158,175,-1906
-178,142,-1414
-193,-14,-848
-160,-130,679
275,-177,2080
305,-72,3265
597,-235,4852
823,-311,6132
773,-304,7000
622,-144,7617
466,97,8028
338,-94,8210
261,-403,8270
211,-744,8276
155,-1220,8231
191,-1432,8202
164,-1302,8220
185,-918,8270
160,-354,8332
165,223,8099
253,622,7460
446,758,6563
575,878,5409
594,860,4316
593,897,3441
500,1094,2587
312,1290,1775
122,1448,1008
-51,1454,302
-218,1313,-302
-352,1126,-902
-446,804,-1524
-522,467,-1908
-546,176,-2102
-527,-74,-2150
-498,-281,-2168
-428,-473,-2162
-271,-644,-1965
-48,-775,-1605
178,-835,-1166
316,-750,-675
361,-597,-237
360,-499,237
235,-88,1064
492,-554,2680
430,73,3131
320,551,3873
214,656,5234
112,653,6484
8,626,7309
16,600,7834
83,415,8107
126,-140,8195
174,-550,8220
150,-818,8228
46,-1292,8182
-10,-1825,8099
29,-1923,8082
-37,-1612,8140
-120,-1152,8219
-137,-490,7938
-110,194,7107
-67,520,6133
10,678,5062
26,858,3817
-52,923,2771
-104,1022,2042
-183,1169,1397
-304,1203,651
-417,1103,-91
-514,857,-787
-581,536,-1509
-637,164,-2142
-677,-121,-2661
-692,-285,-2903
-681,-312,-2925
-627,-227,-2767
-555,-57,-2389
-469,153,-1824
-398,289,-1119
-392,398,-72
29,65,1477
218,333,2141
186,517,2943
29,585,4067
-18,580,5574
-32,661,6648
-38,533,7328
59,250,7736
197,-376,7918
501,-1118,7953
814,-1812,7922
928,-2254,7909
745,-2280,7955
400,-2003,8043
173,-1503,8151
7,-817,8266
-26,-498,8325
168,-228,8273
330,219,7673
339,569,6940
345,874,6114
308,1112,4868
175,1116,3812
63,1101,3113
-28,1213,2401
-146,1395,1665
-310,1421,881
-478,1291,36
-594,971,-819
-682,560,-1481
-720,73,-1921
-710,-360,-2294
-690,-589,-2515
-674,-620,-2614
-624,-586,-2706
-489,-491,-2728
-334,-397,-2469
-223,-211,-1990
-196,0,-1442
-228,107,-998
-239,74,-580
-174,148,582
63,63,2238
183,290,3732
285,307,5273
448,190,6522
659,-178,7272
809,-515,7703
823,-788,7956
713,-720,8135
549,-945,8179
468,-1365,8153
251,-1836,8102
30,-2043,8086
-157,-1867,8136
-122,-1404,8237
-66,-471,8340
-57,289,8024
54,820,7404
209,993,6688
389,1096,5958
484,1196,5072
535,1169,4263
587,1167,3448
517,1176,2381
327,1171,1259
79,1032,292
-130,795,-541
-314,493,-1177
-437,226,-1646
-534,-22,-1936
-616,-245,-2171
-678,-400,-2312
-707,-516,-2341
-667,-585,-2352
-581,-535,-2226
-457,-354,-1770
-304,-231,-1040
-149,-251,-484
-31,-384,-179
45,-554,86
11,-528,741
-157,-553,1748
-123,-681,2947
-52,-493,3742
-1,-336,4553
0,-328,5517
-11,-347,6604
-17,-68,7326
-107,579,7857
-227,991,8215
-173,1064,8398
1,560,8421
99,-293,8336
211,-1063,8219
312,-1251,8185
328,-1056,8213
365,-420,8285
441,320,8031
539,816,7401
669,1127,6527
738,1290,5435
809,1294,4429
799,1299,3506
700,1387,2556
531,1427,1570
322,1344,670
124,1086,-98
-37,729,-710
-184,312,-1306
-293,-47,-1831
-362,-321,-2024
-440,-315,-2058
-540,-152,-2161
-610,-74,-2221
-608,-125,-2246
-530,-172,-2234
-432,-93,-1995
-295,37,-1517
-155,85,-896
-60,19,-138
0,-160,669
54,-374,1307
85,-373,1671
155,-554,3190
243,-466,4171
321,-483,5081
467,-502,6181
541,-490,6968
496,-256,7514
351,87,7902
250,300,8145
207,326,8281
113,344,8384
-224,283,8463
-457,63,8460
-393,105,8421
-204,198,8379
22,223,8332
332,244,8253
618,459,7633
677,743,6626
696,1045,5758
705,1456,4813
660,1669,3451
541,1552,1889
347,1237,392
60,927,-842
-267,751,-1763
-480,633,-2328
-537,514,-2630
-538,464,-2862
-537,491,-3082
-531,540,-3288
-457,564,-3380
-297,622,-3282
-91,721,-3000
118,891,-2497
347,1099,-1772
509,1215,-977
611,1101,-309
687,735,203
734,302,644
701,31,1809
854,-454,3656
742,-299,4723
602,-478,5915
441,-505,6868
160,-629,7480
-39,-467,7895
-175,-502,8120
-137,-833,8200
-57,-1417,8171
-30,-2092,8087
-30,-2642,8003
-17,-2544,8027
-102,-2086,8113
-104,-1308,8226
-68,-361,8316
-21,397,7938
174,905,7243
373,1243,6389
566,1380,5737
734,1661,5143
789,1961,4110
714,2158,2705
517,2214,1377
261,2076,192
46,1758,-896
-142,1339,-1852
-292,842,-2633
-413,410,-3195
-539,174,-3435
-670,71,-3441
-731,-63,-3353
-728,-282,-3328
-638,-510,-3243
-450,-644,-2972
-222,-580,-2372
-14,-372,-1416
148,-242,-404
305,-294,522
401,-443,1246
430,-498,2019
261,-433,3261
344,-602,4406
269,-341,5211
187,-149,5890
67,54,6871
-147,286,7599
-233,265,8048
-106,136,8296
-18,-327,8371
165,-979,8309
353,-1394,8231
280,-1766,8168
251,-1987,8124
251,-1847,8139
274,-1360,8217
320,-617,8316
320,62,8070
386,635,7666
424,1219,7024
474,1749,6262
486,2216,4978
399,2331,3272
203,2102,1686
-43,1727,299
-294,1361,-825
-544,1006,-1712
-710,655,-2458
-777,311,-2915
-826,3,-3236
-863,-230,-3556
-820,-380,-3692
-693,-530,-3755
-496,-585,-3640
-267,-570,-3312
23,-392,-2687
271,-113,-1904
463,211,-1152
536,509,-424
543,774,290
413,972,1297
165,1076,2954
-16,696,4851
-231,644,6081
-375,318,6992
-334,-337,7509
-135,-954,7786
76,-1603,7886
322,-2168,7895
530,-2480,7896
512,-2532,7934
323,-2587,7959
117,-2514,7995
73,-1961,8115
-41,-1065,8281
-57,-278,8396
30,337,8377
130,833,8028
237,1319,7441
383,1752,6819
580,2228,6072
637,2623,4822
543,2712,3302
367,2613,1884
100,2401,609
-166,2193,-517
-444,1870,-1544
-681,1454,-2357
-870,1002,-3022
-1019,531,-3541
-1118,118,-3834
-1100,-260,-3782
-957,-746,-3440
-797,-1213,-3151
-645,-1480,-3067
-481,-1560,-2898
-362,-1426,-2492
-252,-1229,-1956
-151,-1028,-1329
-87,-796,-676
84,-518,206
214,-255,1230
203,225,1836
228,-33,3664
420,87,4884
568,547,6221
564,682,7206
568,490,7859
680,468,8295
678,288,8505
591,-61,8545
498,-367,8480
287,-764,8378
169,-1531,8201
280,-1885,8106
300,-1789,8108
285,-1187,8194
280,-366,7974
272,207,7391
312,820,6642
262,1405,5900
241,2064,5240
217,2651,4196
132,2790,2770
4,2536,1453
-118,2089,358
-266,1613,-627
-416,1242,-1476
-547,904,-2038
-616,627,-2381
-675,355,-2678
-713,36,-3067
-676,-343,-3362
-566,-680,-3553
-453,-876,-3569
-315,-965,-3393
-154,-998,-3060
0,-990,-2661
194,-916,-2069
474,-805,-1054
731,-540,408
602,77,2154
846,-434,4371
792,-357,5564
758,-517,6458
750,-850,7115
721,-962,7550
539,-787,7887
222,-401,8180
-178,207,8443
-542,541,8597
-798,472,8623
-925,44,8540
-778,-169,8464
-582,-59,8438
-427,260,8456
-281,596,8451
1,861,8225
274,1125,7192
410,1136,5951
542,1187,4897
618,1274,3578
552,1240,2095
304,1197,738
-40,1259,-454
-398,1303,-1455
-701,1240,-2306
-834,1075,-2839
-771,778,-3072
-634,466,-3187
-561,282,-3262
-497,202,-3262
-352,94,-3169
-122,-21,-2873
123,-175,-2482
324,-236,-2101
402,-195,-1835
384,11,-1684
299,328,-1439
201,640,-841
126,900,263
147,693,1869
241,534,4289
372,239,5709
623,-144,6639
767,-903,7175
889,-1649,7465
900,-2180,7633
900,-2481,7746
858,-2383,7879
543,-2150,8025
53,-1929,8144
-395,-1691,8217
-563,-1150,8305
-665,-567,8390
-518,8,8465
-227,648,8505
71,1108,8234
329,1628,7289
467,1962,6274
664,2402,5456
722,2820,4389
582,2932,2778
321,2692,769
-44,2274,-1144
-434,1781,-2594
-708,1288,-3386
-795,751,-3767
-765,275,-3852
-719,37,-3812
-715,-56,-3879
-712,-107,-3999
-565,-229,-3981
-306,-446,-3681
26,-710,-3250
362,-765,-2673
593,-567,-1984
677,-244,-1354
645,-16,-847
679,84,-262
760,1,706
792,-337,1793
730,-709,2600
717,-878,4660
636,-702,6000
381,-463,6901
202,-516,7476
81,-564,7854
-117,-580,8107
-335,-562,8282
-582,-461,8402
-835,-581,8434
-927,-942,8369
-816,-1175,8302
-560,-1128,8284
-290,-837,8303
-77,-636,8142
92,-320,7712
164,164,7079
233,714,6489
368,1309,5940
510,1700,4862
574,1770,3185
478,1570,1324
263,1448,0
-44,1401,-889
-320,1328,-1772
-521,1140,-2642
-642,827,-3401
-698,488,-3917
-654,216,-3910
-520,15,-3677
-376,-156,-3517
-226,-215,-3455
-87,-135,-3280
56,43,-2960
158,258,-2465
188,518,-1827
222,582,-943
314,379,57
450,39,925
612,-352,1643
840,-1202,3076
962,-1669,4729
908,-1700,6011
802,-1692,6852
565,-1436,7467
243,-989,7943
-134,-745,8265
-340,-657,8459
-450,-754,8558
-568,-1208,8514
-570,-1710,8382
-461,-1635,8344
-397,-1309,8369
-212,-734,8428
23,-249,8442
297,220,8196
520,783,7367
614,1197,6424
711,1550,5506
774,1830,4282
710,1889,2914
540,1798,1601
263,1604,349
-27,1447,-716
-282,1285,-1609
-468,1179,-2280
-566,1036,-2783
-605,796,-3116
-591,460,-3352
-520,63,-3450
-383,-374,-3492
-188,-765,-3504
-21,-949,-3395
94,-905,-3177
179,-692,-2821
257,-481,-2339
379,-286,-1688
514,-174,-853
653,-199,-9
748,-363,1010
778,-677,2090
909,-846,4333
693,-441,5578
498,-562,6669
334,-880,7344
184,-869,7826
-78,-606,8206
-434,-457,8471
-710,-463,8614
-803,-474,8664
-912,-775,8618
-926,-1292,8486
-819,-1373,8425
-700,-1137,8436
-569,-618,8507
-385,-23,8458
-203,393,7803
79,677,6804
320,775,5672
485,701,5147
692,765,4832
843,939,3955
825,1066,2551
633,1117,1091
377,1144,-100
132,1060,-1121
-96,905,-1982
-291,699,-2596
-401,595,-2967
-520,576,-3188
-620,550,-3303
-620,441,-3228
-521,242,-3197
-414,71,-3145
-351,15,-2959
-315,95,-2552
-278,295,-1941
-240,451,-1155
-158,447,-342
-4,289,458
163,0,1212
248,-308,1628
278,-643,3336
242,-652,4798
220,-477,6067
269,-615,6900
427,-859,7417
390,-937,7797
56,-815,8137
-298,-471,8425
-507,-309,8554
-666,-746,8504
-591,-1479,8340
-268,-1753,8238
0,-1678,8219
284,-1309,8226
378,-753,7742
419,-105,7090
349,561,6324
363,1161,5766
519,1782,5193
683,2243,4250
697,2335,2987
571,2248,1778
403,2195,663
217,2051,-411
39,1781,-1421
-99,1347,-2279
-191,864,-2909
-265,419,-3294
-328,18,-3699
-335,-324,-4024
-268,-481,-4098
-174,-402,-3985
-100,-204,-3738
38,44,-3250
264,401,-2416
491,696,-1450
676,814,-602
801,791,37
877,718,571
947,614,1359
919,315,2566
791,55,3900
502,-393,5565
401,-537,6622
358,-903,7264
344,-1503,7614
256,-2081,7808
121,-2485,7939
-171,-2420,8105
-578,-2220,8267
-1045,-1703,8449
-1554,-1384,8544
-1682,-1489,8492
-1210,-1153,8459
-940,-608,8489
-666,-318,8464
-485,88,8270
-344,688,7754
-255,1236,7360
-27,1826,7148
296,2381,6044
462,2584,4003
440,2332,1878
228,2008,396
-26,1874,-498
-157,1816,-1301
-199,1675,-2088
-305,1388,-2756
-388,967,-3330
-363,452,-3787
-245,-49,-3925
-5,-525,-3676
253,-798,-3349
419,-763,-3141
518,-531,-3202
650,-221,-3068
840,115,-2493
1009,323,-1701
1140,339,-864
1172,183,-196
1186,-95,161
1216,-339,460
1156,-524,1144
907,-606,2134
501,-606,3395
311,-1211,5154
72,-996,6351
-207,-829,7149
-356,-752,7691
-507,-752,8081
-773,-684,8428
-1299,-274,8812
-1822,34,9082
-2123,-18,9109
-2048,-596,8909
-1527,-1030,8678
-987,-1245,8518
-467,-1161,8438
-188,-662,8435
44,-141,8324
344,653,8010
615,1291,7550
994,1675,6637
1284,1794,4724
1226,1660,2692
865,1567,1382
542,1503,264
239,1395,-780
3,1177,-1558
-143,821,-2313
-266,525,-2991
-335,305,-3344
-292,114,-3347
-200,-59,-3233
-123,-176,-3022
-44,-216,-2905
38,-193,-2899
104,49,-2876
179,334,-2608
350,548,-2002
496,683,-1404
566,756,-935
586,728,-477
651,471,99
805,219,843
943,114,1822
855,-40,2975
709,-394,3910
635,-1199,5489
754,-1730,6437
641,-1979,7071
408,-2103,7493
-53,-1893,7856
-473,-1427,8175
-913,-859,8457
-1428,-447,8667
-1681,-266,8741
-1543,-161,8702
-1090,-92,8609
-529,-183,8499
-57,-130,8339
99,322,8083
178,850,7669
342,1431,6928
473,1878,5675
526,1922,3992
437,1779,2344
290,1690,1045
95,1624,-43
-65,1642,-977
-65,1563,-1598
-34,1288,-2133
-113,1066,-2732
-319,918,-3278
-418,743,-3448
-328,419,-3309
-223,261,-3325
-166,290,-3342
-36,293,-3337
159,172,-3168
351,52,-2839
557,-126,-2328
801,-318,-1622
1013,-477,-669
1150,-634,237
1266,-861,954
1400,-1182,1646
1373,-1534,3078
1569,-1448,4466
1168,-984,5939
387,-440,7014
-397,63,7789
-927,409,8309
-1278,511,8663
-1529,366,8906
-1758,133,9030
-1932,-349,8976
-1748,-610,8850
-1421,-558,8762
-977,-544,8685
-475,-538,8593
-53,-313,8069
109,76,7185
259,381,6434
487,720,5745
678,1090,4941
760,1308,3681
668,1247,2051
536,1025,637
404,749,-433
306,535,-1022
277,341,-1352
237,149,-1811
136,59,-2576
26,77,-3241
-7,132,-3474
26,156,-3356
85,118,-3216
129,162,-3230
129,380,-3191
110,625,-3209
110,811,-3169
175,884,-2867
337,911,-2009
516,748,-909
686,510,180
757,322,1239
810,-96,2323
934,-895,4026
1290,-1583,5408
1297,-2074,6200
1075,-2476,6856
682,-2621,7332
148,-2092,7829
-628,-1106,8401
-1392,-468,8869
-1807,-107,9180
-2002,-244,9240
-1837,-701,9087
-1435,-865,8930
-1018,-879,8807
-549,-808,8701
-195,-724,8417
15,-362,7678
108,92,6977
319,497,6638
611,922,5669
732,1122,3905
603,1126,2327
420,1065,1208
268,1057,347
145,1031,-262
62,853,-1030
-14,553,-2001
-199,290,-2927
-449,178,-3664
-559,57,-4078
-477,-77,-3933
-377,-176,-3674
-356,-62,-3517
-319,67,-3855
-211,153,-4115
-13,226,-3562
284,322,-2454
555,343,-1163
751,239,-40
917,-79,855
1001,-418,1578
1018,-398,2185
946,-961,4403
811,-1061,5857
707,-1459,6742
491,-1704,7352
64,-1589,7867
-401,-1229,8296
-751,-776,8611
-1122,-418,8857
-1439,-230,9072
-1620,-348,9153
-1480,-801,9010
-1124,-1061,8815
-689,-977,8683
-240,-759,8591
172,-566,8506
439,-235,8069
522,301,7241
583,856,6595
615,1366,5759
523,1802,4278
316,1960,2318
37,1848,652
-101,1587,-252
-147,1303,-770
-199,1041,-1519
-309,706,-2629
-420,496,-3391
-498,427,-3731
-493,329,-3914
-376,120,-3885
-284,-18,-3824
-190,-43,-3801
-54,-55,-3907
126,-37,-3891
272,108,-3510
436,187,-2861
634,116,-1917
817,22,-820
938,-49,235
983,-173,1264
1048,-265,2158
966,-806,4403
729,-913,5882
524,-1289,6793
412,-1667,7369
181,-1679,7839
-332,-1338,8309
-1002,-873,8748
-1604,-262,9116
-1890,-142,9218
-1787,-534,9070
-1449,-769,8907
-1089,-872,8778
-666,-699,8710
-323,-312,8685
-106,181,8469
19,792,7530
169,1132,6441
341,1319,5422
456,1422,4112
426,1409,2497
273,1394,1041
109,1280,-387
-35,999,-1497
-104,554,-2169
-144,199,-2778
-252,99,-3468
-432,236,-3979
-587,381,-4269
-637,440,-4241
-580,469,-4084
-436,478,-3855
-271,549,-3607
-121,722,-3358
23,815,-3118
211,776,-2788
447,714,-2272
560,874,-1290
574,1020,115
515,607,1793
626,40,3817
704,-384,4919
617,-584,6102
250,-825,7040
-251,-1085,7682
-476,-1490,8008
-336,-1909,8100
-65,-2355,8073
17,-2604,8084
-143,-2251,8264
-468,-1695,8505
-639,-1439,8623
-565,-1142,8668
-473,-944,8652
-142,-817,8587
209,-436,8356
400,-123,7646
518,135,7127
513,602,6361
492,962,5489
560,1186,4694
615,1383,3779
550,1471,2480
357,1475,1133
165,1507,208
41,1386,-622
-90,1165,-1280
-160,849,-1945
-201,388,-2660
-297,30,-3166
-417,-146,-3645
-484,-199,-3909
-526,-218,-4038
-540,-187,-4216
-482,-85,-4125
-357,111,-3626
-301,434,-2937
-310,740,-2233
-278,893,-1348
-228,846,-266
-226,799,1308
163,250,3288
406,17,4640
469,-776,5972
482,-1430,6773
414,-1615,7316
295,-1589,7711
77,-1371,8042
-63,-1538,8202
-157,-1557,8313
-497,-1428,8432
-819,-1164,8549
-926,-755,8635
-645,-426,8657
-311,-27,8652
-43,204,8235
105,364,7787
247,575,7595
416,1007,7124
460,1402,6291
523,1607,5254
578,1630,3851
482,1466,2264
316,1140,1020
201,788,186
60,471,-803
-240,286,-1839
-555,153,-2796
-753,10,-3620
-835,-111,-4009
-824,-286,-4029
-792,-351,-4046
-740,-268,-4210
-590,-111,-4216
-428,87,-3978
-330,362,-3404
-270,565,-2518
-149,559,-1400
75,365,-15
403,86,1273
796,-90,2043
939,-847,4075
910,-821,5539
744,-937,6546
532,-1048,7195
299,-1008,7633
17,-678,7981
-380,-291,8262
-797,-6,8488
-1071,191,8657
-1263,213,8746
-1218,-160,8678
-853,-476,8537
-436,-553,8431
-56,-535,8358
312,-297,8324
583,-77,8140
778,246,7433
885,477,6220
982,759,5096
958,1110,3980
786,1302,2704
525,1318,1611
341,1177,644
221,872,-206
106,460,-1029
-17,-23,-1892
-155,-374,-2759
-299,-416,-3449
-480,-192,-4017
-665,117,-4351
-749,456,-4355
-704,714,-4182
-563,947,-3843
-470,1306,-3201
-396,1618,-2402
-201,1620,-1649
209,1233,-672
645,579,574
939,-85,1773
1089,-1057,3481
1271,-1574,4957
1218,-1602,6018
1037,-1722,6817
725,-1825,7353
423,-1561,7782
41,-927,8200
-522,-372,8579
-1016,-87,8869
-1299,153,9027
-1359,-145,8950
-1135,-531,8757
-772,-723,8576
-324,-685,8452
12,-541,8379
247,-265,8305
451,295,7714
598,925,6815
729,1598,5937
747,2257,4763
611,2637,3232
373,2773,1970
186,2759,1022
-17,2518,-124
-247,2114,-1397
-370,1482,-2544
-338,663,-3291
-241,13,-3428
-226,-370,-3505
-266,-542,-3843
-299,-572,-4140
-257,-446,-4318
-115,-319,-4259
81,-141,-4037
289,235,-3440
490,565,-2573
673,742,-1747
834,796,-990
1008,805,60
1101,738,1539
990,500,2911
807,250,3993
806,-594,5533
670,-892,6529
461,-1243,7149
121,-1303,7586
-254,-1094,7934
-777,-577,8280
-1272,-487,8497
-1493,-439,8601
-1620,-750,8551
-1493,-1123,8440
-1248,-1489,8317
-686,-1437,8272
-282,-982,8121
-116,-617,7605
-24,-116,7023
28,511,6129
111,1102,5456
199,1723,4975
246,2192,3892
232,2325,2254
175,2147,749
161,1751,-427
210,1311,-1135
207,1046,-1570
85,914,-2224
-84,746,-3086
-232,548,-3711
-272,285,-4060
-193,-49,-4128
-101,-297,-4150
-33,-374,-4203
88,-301,-4080
264,-140,-3668
451,8,-2980
633,33,-1947
822,14,-727
965,-64,255
934,-134,1330
780,-628,3200
769,-828,5053
590,-745,6271
335,-877,7063
123,-852,7622
-205,-597,8045
-592,-307,8360
-1020,37,8601
-1326,-8,8699
-1422,-477,8643
-1282,-836,8551
-1084,-928,8488
-804,-825,8449
-462,-561,8425
-160,-284,7994
101,149,7334
185,625,6494
261,1000,5751
412,1295,4961
553,1355,3685
588,1159,2039
498,885,599
342,782,-226
230,861,-580
181,843,-1097
139,734,-1853
22,565,-2620
-124,522,-3200
-208,549,-3380
-241,531,-3219
-313,522,-3303
-380,490,-3437
-312,294,-3274
-164,62,-2810
-30,-6,-2234
73,17,-1414
208,-195,-385
342,-606,540
481,-904,1419
498,-972,2651
561,-1059,4227
421,-886,5297
355,-1105,6320
419,-1273,7035
464,-1350,7517
275,-1245,7924
-35,-1015,8300
-332,-505,8651
-660,45,8901
-964,380,9017
-1157,259,8984
-1035,-90,8853
-680,-263,8739
-305,-397,8642
157,-513,8447
475,-424,7611
695,-265,6809
666,120,6320
468,527,5793
444,958,5158
500,1254,3953
540,1192,2188
471,832,645
290,540,-274
56,437,-948
-117,308,-1653
-188,-17,-2359
-243,-429,-3003
-271,-721,-3456
-262,-806,-3751
-260,-591,-3855
-269,-340,-3827
-202,-175,-3684
-112,35,-3381
-38,362,-2929
-13,652,-2405
3,835,-1826
78,934,-997
207,729,27
507,118,1338
875,-786,3667
1078,-1151,5298
