x,y,z
0,-1,4179
2,-9,4179
0,-10,4171
2,-10,4171
0,-9,4176
-1,-3,4178
-4,-1,4182
5,0,4181
5,-1,4186
2,-1,4188
0,-1,4188
6,0,4186
5,-4,4189
2,-2,4187
2,3,4179
2,7,4178
1,8,4174
2,9,4178
7,4,4179
0,1,4171
2,3,4177
0,3,4175
4,3,4178
2,0,4180
-2,-1,4177
-3,-4,4178
-1,-7,4177
3,-8,4176
4,-8,4174
2,-3,4168
4,-4,4171
4,-3,4173
3,-1,4175
4,0,4184
1,2,4180
0,1,4174
0,0,4166
-4,0,4164
-7,0,4174
-3,0,4173
-3,0,4169
0,3,4174
3,3,4173
0,5,4171
2,4,4170
1,7,4169
6,6,4173
7,2,4177
4,0,4181
0,-5,4184
-1,-5,4183
1,-5,4166
4,-5,4167
4,-6,4178
0,-2,4174
4,-2,4173
4,4,4171
9,3,4165
8,1,4160
5,2,4159
1,0,4157
0,-1,4169
-4,0,4172
-5,2,4174
-2,-1,4172
1,-7,4175
0,-9,4169
0,-4,4175
-4,0,4176
-1,1,4175
-2,4,4174
2,5,4174
0,4,4179
1,2,4182
-2,0,4171
-2,-2,4174
-5,-3,4174
-2,0,4170
4,6,4167
9,-1,4169
8,0,4179
2,6,4181
2,5,4186
-2,1,4182
0,7,4175
2,4,4186
1,4,4177
4,2,4178
6,3,4176
0,2,4187
7,0,4185
5,0,4180
6,1,4179
-1,-5,4170
-1,-6,4168
1,-4,4166
0,-5,4161
3,-5,4159
8,-6,4163
7,-1,4168
8,4,4170
5,3,4172
5,2,4171
5,-1,4165
1,0,4164
0,1,4171
2,-2,4169
5,-3,4170
10,-3,4171
5,-4,4175
5,-5,4174
4,-2,4171
0,0,4175
0,-1,4163
2,-1,4166
-3,-8,4166
-7,-1,4176
-4,0,4178
0,0,4173
-3,0,4166
0,1,4162
-3,1,4162
2,5,4175
-1,7,4175
0,8,4177
1,3,4170
4,4,4161
9,10,4172
9,8,4171
8,0,4171
2,-5,4171
3,-2,4167
0,-2,4166
-8,2,4174
-12,3,4185
-9,2,4184
-13,-1,4179
-7,-1,4172
-6,-1,4168
-2,0,4162
1,0,4163
2,-5,4164
1,0,4167
-5,2,4176
-5,5,4173
0,1,4167
2,-4,4167
0,-3,4178
0,4,4172
4,2,4172
2,0,4163
9,-2,4165
4,0,4169
-2,2,4172
0,3,4183
0,5,4182
0,4,4173
0,1,4175
1,0,4178
3,2,4173
0,0,4172
-4,1,4170
-2,-1,4163
-8,0,4169
1,0,4162
4,2,4167
6,0,4165
4,4,4167
9,1,4170
6,3,4173
4,2,4172
1,2,4171
0,0,4174
1,2,4180
6,1,4176
3,0,4173
4,-2,4176
4,-2,4171
4,-2,4168
0,0,4168
1,0,4161
5,3,4160
5,1,4161
0,4,4160
4,2,4164
2,-4,4164
1,-3,4167
-2,-6,4170
-1,-4,4168
-3,-5,4163
-3,-3,4161
0,-5,4168
1,-3,4169
3,-4,4176
4,-4,4179
0,-5,4184
-6,-6,4179
-5,-2,4175
-5,-1,4181
-2,-2,4187
1,0,4190
3,-1,4190
4,1,4177
4,3,4171
4,2,4175
0,2,4175
0,2,4170
2,-2,4169
2,0,4167
2,5,4177
3,1,4175
5,-5,4171
4,-1,4167
7,-1,4167
6,-1,4166
7,-2,4176
4,-4,4177
4,-5,4172
-2,-6,4168
-1,-1,4171
-4,3,4172
0,7,4175
2,5,4173
3,2,4168
8,2,4168
5,3,4172
3,12,4180
5,8,4183
4,1,4183
3,0,4182
1,0,4176
3,3,4170
3,4,4169
-5,0,4168
-1,1,4178
0,1,4172
0,3,4177
3,6,4182
5,5,4173
3,4,4174
7,2,4181
6,2,4181
7,0,4166
9,0,4173
2,-1,4169
4,-3,4170
2,0,4175
-3,0,4173
1,0,4177
4,0,4173
7,1,4174
3,-1,4174
4,2,4174
4,1,4172
5,4,4175
3,0,4170
3,0,4166
5,0,4171
1,5,4174
3,5,4180
2,3,4184
7,-3,4185
10,2,4180
10,2,4167
10,6,4163
9,7,4171
4,5,4162
3,6,4165
2,9,4169
0,6,4177
-4,6,4182
-4,3,4185
-2,2,4180
-6,11,4185
-7,5,4183
-7,2,4179
-6,-1,4177
-5,-5,4178
-4,-1,4178
-2,-4,4167
-1,-1,4175
0,2,4168
0,2,4173
1,2,4174
2,-1,4178
3,-7,4176
0,-1,4170
1,-1,4166
3,-1,4165
-1,-2,4173
0,1,4173
-1,3,4174
-1,6,4174
6,7,4170
1,8,4171
-5,8,4169
-1,0,4166
-6,1,4169
-7,4,4168
-3,2,4163
-2,0,4175
-1,-4,4179
0,-4,4178
-6,2,4167
-4,2,4172
-4,3,4182
-7,4,4180
-4,-1,4181
0,-3,4175
3,-3,4170
0,-3,4174
0,-3,4170
-3,0,4175
0,1,4181
3,0,4179
8,2,4178
3,9,4177
2,5,4162
-2,1,4161
-4,0,4165
0,-3,4167
4,0,4173
1,0,4169
-1,0,4172
1,5,4171
2,4,4175
-1,1,4178
-3,5,4173
0,3,4178
1,0,4182
-6,3,4189
-7,0,4180
-2,0,4167
-2,1,4166
-1,-3,4166
-4,-4,4172
0,-3,4174
-1,2,4178
0,5,4178
4,2,4177
0,1,4175
0,-7,4168
3,-9,4166
0,-7,4173
0,-6,4181
2,-4,4185
0,-1,4181
0,-2,4180
1,0,4178
1,0,4174
5,0,4176
7,-7,4179
3,-6,4178
2,-3,4177
2,-3,4182
-1,-6,4181
-1,-6,4183
3,-6,4183
1,-3,4178
0,-1,4177
1,0,4180
-2,-2,4177
2,2,4177
0,-2,4182
6,-2,4182
3,1,4180
0,7,4186
2,4,4184
0,0,4176
0,-4,4179
0,0,4180
-3,1,4185
-2,0,4173
-4,6,4174
-7,6,4180
-4,6,4180
-5,5,4178
-8,3,4181
-3,3,4173
-1,3,4172
-5,2,4171
0,4,4173
-4,1,4172
-2,0,4172
-2,1,4163
-3,5,4157
-8,8,4159
-8,2,4160
-8,1,4171
0,1,4173
1,3,4172
4,1,4169
0,-1,4175
-6,0,4173
-1,-2,4166
7,0,4175
7,0,4180
6,-5,4183
6,-8,4185
7,-4,4185
8,-1,4184
3,-3,4179
-4,0,4176
0,0,4175
-3,-3,4187
5,0,4186
8,-2,4182
2,-1,4188
-6,0,4181
-3,1,4167
-2,1,4175
4,0,4172
0,2,4178
2,0,4179
-1,0,4179
0,4,4171
3,4,4171
3,9,4164
3,8,4174
7,5,4169
2,3,4175
-2,0,4169
-2,0,4164
-2,-2,4166
5,0,4161
3,3,4162
6,3,4174
0,0,4170
-1,-2,4167
-1,-2,4168
0,-7,4178
0,-4,4177
1,2,4176
0,2,4170
-3,-4,4177
-3,5,4167
-7,1,4167
-7,5,4170
-3,1,4178
-6,2,4177
-5,5,4186
0,2,4179
-1,4,4179
0,3,4181
-2,2,4175
-1,4,4167
6,1,4163
6,0,4172
5,2,4166
5,5,4164
0,1,4168
0,6,4173
0,4,4182
1,-3,4179
4,0,4173
10,-3,4171
7,-6,4167
3,-11,4162
8,-5,4161
5,-3,4169
3,-1,4167
4,-4,4163
6,-5,4168
9,0,4167
12,4,4169
8,3,4170
5,3,4170
3,-1,4168
4,-5,4167
6,-3,4176
3,-3,4179
0,-1,4179
0,2,4174
2,2,4170
0,3,4177
-1,7,4176
-2,5,4170
0,2,4180
-1,-1,4176
-2,0,4171
0,-4,4168
2,0,4163
-2,1,4164
0,0,4170
-2,-3,4176
0,2,4170
3,0,4165
0,2,4166
1,0,4165
-1,-1,4166
0,-1,4166
-4,-1,4169
3,-2,4167
-1,-2,4167
0,0,4166
5,0,4169
2,-3,4170
-2,4,4167
-9,6,4167
-7,0,4161
-5,5,4171
0,3,4168
2,-2,4172
-2,-8,4170
0,-8,4172
0,0,4174
-1,-1,4178
-2,-2,4175
-7,0,4174
-7,2,4178
-3,2,4178
-3,3,4169
-5,1,4174
0,5,4169
0,-1,4170
-1,-2,4167
0,-2,4168
4,-4,4173
6,1,4177
0,2,4176
4,0,4167
0,-6,4167
3,-5,4169
7,1,4168
3,-1,4169
2,1,4166
7,3,4171
3,6,4177
2,5,4173
5,3,4182
4,8,4180
7,3,4177
1,4,4179
6,1,4177
9,0,4170
8,-1,4167
-1,0,4170
-1,-3,4177
0,-1,4181
0,-3,4179
-2,-6,4183
3,-1,4178
1,-7,4179
0,0,4179
0,0,4178
-4,-4,4176
1,-2,4179
0,0,4171
3,3,4170
4,3,4162
6,5,4170
6,4,4179
7,4,4183
4,2,4179
5,4,4182
7,3,4177
1,1,4172
3,-2,4175
2,-2,4171
-2,-8,4166
1,-5,4173
1,-1,4174
1,4,4173
3,7,4172
1,4,4171
6,0,4175
0,-3,4174
3,-4,4175
6,-12,4173
0,-7,4173
0,1,4173
0,3,4171
0,0,4175
3,0,4175
0,0,4173
0,-2,4172
1,1,4169
2,1,4172
-3,-6,4183
-2,-9,4182
-1,-5,4175
-3,-5,4174
-8,-3,4175
-1,0,4172
2,-3,4171
0,-5,4170
-2,-4,4170
-1,-6,4172
1,0,4183
1,0,4178
3,-2,4171
5,-3,4171
0,-3,4170
0,-2,4180
0,-3,4183
1,-7,4178
2,-3,4179
0,-4,4172
-4,0,4171
-3,0,4176
-7,-3,4171
-4,-5,4171
-5,-1,4167
0,0,4167
-1,0,4171
-6,-1,4173
-3,0,4175
-4,1,4178
-1,-1,4182
0,0,4181
1,2,4168
1,7,4166
5,4,4169
2,5,4176
-5,-2,4178
-4,-3,4175
-4,-9,4169
-8,-6,4169
-5,0,4174
-5,3,4175
0,9,4169
1,9,4176
0,10,4181
-3,0,4171
-2,3,4172
-4,8,4171
0,3,4172
0,0,4182
-1,1,4183
1,-1,4178
0,-2,4175
-2,-5,4176
-1,0,4171
-3,0,4178
-2,-4,4174
-4,0,4171
-2,-3,4165
-3,-1,4165
-2,6,4169
-3,5,4173
3,4,4159
3,2,4155
-1,5,4158
-6,-3,4162
1,-4,4169
1,-1,4170
0,0,4174
1,0,4178
0,-4,4175
2,-2,4177
0,-5,4173
1,-3,4177
5,-5,4179
9,-4,4186
5,-5,4184
8,-6,4181
5,-2,4177
0,-6,4174
0,-3,4172
-2,0,4175
0,-3,4168
0,-3,4164
0,0,4166
-2,2,4166
1,3,4168
2,0,4169
3,0,4169
1,-2,4177
1,0,4174
3,4,4178
6,2,4177
9,0,4178
8,1,4176
2,-3,4181
-1,4,4176
2,2,4178
0,0,4177
2,0,4179
2,-3,4178
4,-3,4175
6,-3,4176
6,2,4179
6,5,4181
6,4,4179
0,8,4173
0,9,4176
-6,3,4180
0,-3,4171
1,-1,4163
3,-2,4162
0,-1,4167
0,-8,4167
-3,-5,4161
-7,0,4160
-1,0,4169
0,4,4168
0,6,4170
0,4,4168
0,5,4172
-8,6,4177
-3,3,4173
-2,-1,4171
-3,0,4167
-2,-2,4168
2,-3,4165
6,-1,4168
4,2,4165
3,1,4166
-3,-2,4165
0,0,4159
0,-4,4161
0,-2,4169
0,0,4175
-3,3,4173
0,4,4169
-2,4,4185
-6,3,4179
-2,3,4177
1,4,4175
1,1,4175
0,1,4168
0,2,4168
0,3,4173
0,2,4168
0,5,4167
-1,6,4172
-3,6,4175
-5,0,4182
-1,-5,4177
0,-4,4176
0,-4,4170
-3,0,4173
0,3,4177
0,6,4168
-2,3,4175
-4,0,4171
1,0,4170
2,0,4167
5,-3,4174
2,0,4179
-2,0,4176
-4,0,4170
0,1,4177
0,0,4178
-3,-1,4169
-3,-5,4168
-3,-1,4165
-2,0,4170
-6,3,4170
-5,0,4173
-5,1,4169
-9,0,4162
-1,-2,4171
-2,-2,4172
-4,-4,4168
0,-7,4164
6,-5,4172
6,-2,4176
5,-5,4168
6,-5,4173
4,-6,4170
3,-6,4170
4,-2,4177
2,0,4184
2,-6,4182
0,-3,4176
-3,-3,4176
-2,-4,4181
0,-4,4175
-4,-4,4174
-8,-3,4177
-4,-5,4176
-2,-1,4177
0,0,4176
-2,0,4173
-3,-2,4171
-2,-1,4166
-5,-2,4171
0,-4,4170
4,-3,4175
-2,0,4177
-2,1,4178
0,-2,4177
-6,0,4174
-1,0,4174
0,-1,4166
2,-3,4174
0,-5,4177
-2,-9,4170
-7,-6,4171
-4,0,4167
1,4,4164
1,2,4169
-1,-2,4169
0,-1,4168
-3,-2,4172
0,0,4176
0,0,4175
3,5,4174
7,5,4179
7,4,4177
7,0,4171
3,0,4174
0,0,4176
0,-4,4168
-3,-7,4170
-6,-8,4170
-12,-4,4168
-7,-3,4171
-7,-2,4168
-5,-4,4166
-9,-3,4167
-13,-4,4175
-5,-2,4170
-4,0,4173
0,0,4174
5,-3,4179
-1,1,4178
0,0,4181
3,2,4177
0,1,4171
1,2,4174
-1,0,4172
-7,-5,4175
-2,-1,4180
-5,3,4172
-4,5,4172
-3,2,4173
-4,1,4177
0,-3,4176
-2,-4,4180
-1,-4,4183
4,0,4178
0,3,4171
-5,7,4164
0,4,4167
0,4,4173
0,5,4175
2,3,4175
-1,1,4179
2,-4,4183
0,-1,4186
0,4,4185
0,0,4174
-1,-1,4177
1,-2,4180
3,-2,4181
5,0,4184
2,0,4183
0,0,4187
4,1,4195
3,1,4178
0,5,4179
3,3,4183
1,6,4184
6,1,4181
6,2,4182
0,3,4188
-4,0,4190
-3,2,4177
1,5,4175
3,5,4168
-3,1,4165
-3,2,4163
-2,6,4167
-7,0,4169
-5,0,4172
-11,-3,4169
-4,-4,4162
-4,2,4160
-1,7,4158
3,9,4161
0,2,4160
-1,3,4168
0,-2,4174
-1,-1,4172
0,0,4166
-4,-1,4171
-5,-5,4176
-8,-1,4178
0,2,4177
-1,1,4182
-7,1,4178
-5,0,4182
0,1,4184
4,0,4183
1,5,4175
1,8,4169
2,9,4169
1,8,4166
-1,0,4168
-2,0,4169
0,0,4174
3,0,4178
2,0,4173
3,-6,4174
2,-1,4157
0,0,4155
-2,0,4163
-10,1,4163
-6,0,4167
-3,4,4175
-7,3,4168
-5,-1,4171
-1,4,4175
3,3,4180
3,2,4172
1,0,4168
-4,0,4165
-6,-3,4167
-6,-4,4171
0,-4,4174
-3,-1,4179
-3,4,4173
-5,11,4174
-5,5,4166
-1,0,4173
2,2,4175
4,0,4177
6,1,4180
4,-3,4175
2,0,4177
0,1,4175
1,0,4175
0,2,4179
0,-1,4169
0,-1,4161
-5,-5,4171
-5,-3,4172
0,-2,4168
-4,3,4168
-6,2,4173
-5,1,4174
-2,1,4175
1,0,4171
5,0,4174
3,-6,4177
5,-4,4179
3,-3,4173
0,3,4171
0,2,4172
0,0,4168
0,0,4174
6,0,4173
6,-1,4173
12,-2,4177
6,-3,4171
7,-6,4174
1,-4,4171
1,-5,4169
-5,0,4172
-1,1,4171
0,5,4168
7,13,4164
3,13,4173
4,6,4171
0,4,4167
-2,1,4169
-1,-3,4176
1,-1,4176
9,-3,4174
3,0,4170
3,-2,4169
4,0,4171
6,2,4168
7,5,4170
5,4,4161
5,4,4169
1,5,4175
-1,1,4174
0,-1,4174
-1,0,4174
2,-4,4167
6,0,4166
6,2,4162
-1,0,4163
-3,0,4166
0,3,4170
-4,-1,4177
-3,0,4186
-2,4,4188
-2,1,4178
-2,3,4168
-2,4,4175
-5,1,4182
-6,1,4180
-3,2,4171
-1,5,4173
-1,3,4177
0,0,4174
0,-3,4185
0,-3,4182
0,-3,4179
0,1,4168
0,3,4176
1,1,4175
3,4,4178
2,5,4172
-1,10,4169
-3,4,4174
0,-2,4169
0,-4,4169
0,-2,4167
4,-1,4170
6,0,4170
4,6,4167
7,4,4168
5,1,4173
3,-1,4177
2,-1,4182
1,1,4179
5,-1,4179
3,1,4175
2,0,4170
2,-2,4173
-1,-5,4169
0,2,4178
8,-1,4182
1,0,4177
-1,0,4176
-2,-4,4162
-1,-5,4162
-2,-9,4165
-4,-3,4168
-2,0,4170
0,-2,4172
0,1,4171
0,2,4168
-2,3,4173
1,1,4176
1,-2,4171
-1,0,4173
-1,0,4173
4,3,4177
-4,5,4170
-1,-1,4180
-2,-5,4183
0,0,4182
4,2,4180
3,3,4179
0,2,4179
0,-2,4177
2,2,4176
8,4,4177
3,7,4183
4,5,4184
6,5,4176
-3,1,4175
-1,0,4170
0,0,4168
2,3,4172
1,5,4173
3,8,4170
4,7,4171
3,6,4170
-3,2,4159
0,3,4156
2,0,4160
5,1,4167
4,4,4173
1,2,4167
2,0,4165
0,-2,4165
1,-2,4164
-2,0,4171
-7,-2,4170
-6,-3,4162
-3,0,4164
-1,5,4170
1,5,4161
3,4,4161
1,7,4161
2,5,4158
0,6,4162
-3,4,4170
0,2,4180
-1,5,4169
0,0,4166
-1,-1,4172
2,0,4169
1,-2,4174
0,-2,4175
0,-4,4175
3,-6,4172
4,-2,4168
5,-3,4165
-2,-1,4170
0,1,4166
0,3,4167
1,4,4160
1,5,4161
3,0,4154
2,6,4157
0,10,4162
0,7,4159
-6,2,4160
-2,-3,4163
-2,-1,4163
-1,3,4163
0,2,4167
1,4,4168
-2,1,4166
-1,-1,4168
0,-3,4168
2,-5,4163
1,-5,4163
-2,-6,4166
1,-6,4173
2,-2,4170
3,0,4177
2,3,4173
2,0,4169
3,-5,4166
9,1,4156
6,0,4161
1,0,4172
-1,-2,4172
4,0,4168
2,0,4167
3,1,4166
1,-1,4164
-1,0,4166
-7,0,4172
-4,3,4173
0,2,4172
3,6,4173
4,11,4178
9,5,4177
6,6,4183
5,4,4186
2,6,4178
-3,0,4175
-4,4,4170
-8,3,4168
-1,5,4167
0,7,4170
4,7,4173
0,6,4167
-5,-4,4167
-5,-4,4170
-1,-10,4169
0,-5,4171
0,-2,4168
1,0,4173
0,-1,4170
-2,0,4183
-3,-4,4182
-1,-4,4179
-2,-1,4176
-1,-1,4169
1,-3,4172
1,2,4169
0,1,4168
0,0,4168
0,-4,4163
0,-1,4159
-6,1,4161
-6,0,4165
-8,3,4169
-7,0,4171
-6,1,4169
-5,4,4170
-5,3,4165
-7,7,4163
-6,11,4167
-3,11,4176
0,8,4175
0,10,4169
-3,10,4174
0,4,4174
4,-1,4167
6,0,4170
2,0,4176
2,-2,4170
1,-6,4175
0,-9,4173
3,-3,4180
2,0,4179
1,-1,4175
-1,-3,4178
-2,-5,4178
-4,-1,4180
0,0,4181
-6,7,4182
-7,7,4179
-9,0,4176
0,0,4172
3,4,4169
3,5,4162
1,9,4169
1,5,4174
0,6,4175
-2,3,4175
0,4,4173
-1,1,4163
-2,0,4157
-3,4,4161
-2,7,4163
-1,4,4169
-1,5,4169
3,8,4170
-1,0,4165
2,0,4170
0,2,4177
-2,2,4175
-6,4,4179
-8,7,4168
-8,7,4177
-2,6,4175
0,0,4180
-2,-2,4181
-1,-3,4183
-1,-2,4179
-4,2,4174
0,1,4165
3,4,4168
3,0,4166
7,-2,4158
3,1,4166
1,-1,4176
3,-6,4172
-1,1,4166
-5,4,4168
0,4,4176
3,4,4170
4,4,4169
2,-3,4164
-2,-2,4161
2,-7,4155
3,-2,4158
8,-3,4160
5,3,4160
4,6,4159
3,-3,4167
1,4,4168
0,4,4172
1,-3,4173
1,0,4171
2,1,4178
0,0,4181
1,0,4180
4,0,4182
0,-2,4178
-3,-1,4176
0,0,4174
1,1,4178
-3,1,4176
-1,-2,4177
-4,1,4180
-1,3,4178
0,4,4183
-2,1,4177
-7,-3,4179
-9,-2,4174
-9,2,4174
-5,0,4168
0,1,4172
1,1,4175
0,4,4169
0,-2,4166
-2,6,4168
0,8,4171
-4,5,4174
0,2,4181
-2,5,4177
-3,3,4175
-3,1,4175
-3,-1,4176
-4,-3,4167
-4,-3,4167
-8,0,4168
-3,1,4166
0,2,4173
3,1,4180
-2,0,4184
0,2,4181
0,0,4182
0,0,4182
3,-4,4171
11,-5,4171
6,-5,4171
0,-3,4172
0,-3,4173
-5,-2,4167
-6,-1,4174
-5,1,4171
-2,1,4181
0,4,4182
-5,6,4176
-8,6,4174
-5,0,4173
-4,-4,4171
1,-5,4164
-1,-4,4170
-8,-6,4172
-9,-10,4176
-5,-9,4177
-3,-7,4180
-1,-3,4177
-1,0,4173
-1,2,4177
-4,5,4174
-1,5,4178
-2,6,4173
0,6,4179
-2,0,4181
0,2,4181
2,2,4183
5,1,4176
-1,1,4177
-2,-1,4174
0,-1,4177
1,0,4181
-1,-2,4172
-2,-1,4170
-2,1,4173
3,0,4172
3,1,4168
6,0,4165
3,0,4168
-2,-9,4167
0,-6,4167
0,-3,4168
0,2,4174
1,2,4174
3,1,4173
3,0,4164
2,-5,4162
1,-1,4171
-1,-2,4174
-6,-3,4176
-4,-4,4175
-2,-1,4175
2,-1,4172
4,-1,4171
3,-1,4168
0,-1,4171
5,0,4174
10,-7,4171
7,-5,4167
8,0,4167
9,-1,4165
6,-1,4171
8,-1,4164
8,-1,4165
4,0,4162
0,3,4166
2,3,4167
5,2,4165
2,4,4167
-2,3,4173
-1,1,4171
-1,-4,4173
-1,-4,4171
3,-4,4173
6,-4,4173
3,-5,4172
1,4,4166
1,0,4175
5,-2,4167
3,-4,4165
0,-3,4168
-1,-3,4161
3,1,4168
4,-1,4172
6,-2,4176
2,0,4173
-1,6,4175
2,4,4173
-1,-2,4176
-2,0,4176
0,-3,4171
0,-1,4165
0,2,4161
0,2,4169
1,1,4169
0,-3,4175
-1,0,4181
3,0,4173
6,-2,4165
3,0,4172
4,1,4175
-1,-1,4173
-2,-1,4174
-5,3,4169
0,3,4174
6,6,4177
3,8,4178
2,2,4178
0,-2,4170
-4,3,4172
0,2,4169
-2,2,4169
-4,0,4165
-2,0,4172
-5,1,4169
-2,-3,4176
-5,-1,4174
-3,3,4164
-2,3,4166
-3,1,4166
-4,-1,4166
2,-2,4169
0,-2,4175
-4,-3,4179
-4,-9,4179
0,-9,4177
0,-9,4176
-2,-2,4175
-4,5,4177
-2,2,4172
-5,2,4177
-7,4,4178
-8,1,4172
-8,2,4172
-3,5,4168
0,2,4171
3,1,4166
3,0,4167
0,4,4159
0,1,4163
3,4,4172
-1,0,4179
3,0,4179
0,3,4170
4,2,4168
2,-3,4168
2,-2,4171
1,-3,4162
0,-1,4166
-4,0,4170
0,-1,4170
0,0,4165
-1,-2,4170
1,0,4170
-1,-2,4171
3,0,4165
0,0,4166
5,-2,4167
1,-3,4172
-5,-8,4176
-8,-8,4173
-2,-4,4178
0,-2,4174
1,-4,4168
5,-2,4165
1,-3,4165
-6,-4,4179
-5,-3,4182
2,-5,4175
1,-9,4169
2,-5,4168
0,-7,4170
-3,-8,4178
-3,-5,4179
-3,-4,4177
0,-3,4178
0,0,4179
0,0,4173
0,5,4164
4,0,4172
3,-1,4179
0,0,4182
2,2,4175
-1,-4,4171
4,0,4174
4,0,4173
6,4,4172
3,-2,4174
0,-1,4175
4,-6,4172
10,-3,4176
3,-1,4173
-4,-5,4167
-2,-3,4171
-2,1,4176
0,4,4171
-5,2,4169
-4,6,4163
-3,1,4164
-3,0,4171
-1,-4,4175
3,1,4181
-1,0,4183
1,3,4183
-3,5,4177
-2,4,4170
-1,3,4165
2,2,4168
2,3,4166
4,1,4170
0,3,4183
2,5,4178
2,5,4177
-3,0,4179
-4,-1,4176
-7,-4,4176
-6,-3,4175
-3,-6,4170
-3,-3,4166
1,-2,4173
-2,-1,4172
-4,-6,4171
-8,-1,4178
-4,-4,4168
-5,-4,4171
0,-1,4167
-1,1,4163
-4,2,4168
-1,0,4164
-6,0,4162
0,-2,4166
-1,-1,4161
0,-1,4160
0,0,4169
0,1,4175
-4,0,4165
-1,5,4167
0,4,4165
3,0,4173
1,-3,4178
3,-1,4170
4,0,4168
2,0,4171
1,-1,4175
3,-5,4173
-2,-5,4178
-2,-4,4176
-2,-3,4184
-6,1,4181
-5,2,4178
-1,-1,4175
0,-1,4170
-3,1,4175
-3,4,4177
0,3,4183
-2,1,4187
0,3,4188
1,6,4190
0,-2,4184
2,-5,4180
2,-5,4176
3,3,4176
0,5,4173
1,1,4173
-5,0,4174
-6,1,4174
-5,-1,4173
-2,-3,4171
-2,0,4170
0,-1,4173
-1,-7,4174
4,-5,4166
1,-9,4171
0,-1,4177
0,0,4175
-4,0,4172
0,1,4175
5,5,4182
9,2,4182
3,6,4181
6,1,4180
6,0,4180
8,-2,4176
6,-4,4168
2,-3,4167
4,-3,4170
5,2,4174
2,-2,4175
2,0,4169
-2,0,4174
0,-5,4169
2,-9,4173
0,-2,4177
0,4,4174
-2,9,4166
-1,8,4165
-1,1,4169
-1,3,4172
-2,5,4171
-1,1,4176
0,-3,4170
-4,-5,4169
2,0,4174
8,4,4172
9,2,4169
3,-1,4165
0,-1,4170
-6,-2,4171
-7,0,4173
-1,-2,4183
0,2,4182
-3,3,4176
-2,3,4172
-4,-1,4174
-3,0,4166
-2,-2,4169
-4,0,4174
-4,2,4176
-5,2,4174
-4,4,4173
-5,2,4173
-4,0,4170
-2,0,4174
0,0,4173
-2,0,4182
0,1,4180
1,3,4167
0,-1,4164
-3,-4,4158
-4,1,4162
-2,2,4158
-3,-1,4165
-4,0,4164
-1,-1,4167
-1,-3,4171
4,-1,4172
1,0,4178
0,-2,4172
2,-1,4175
2,-3,4175
2,0,4174
3,-3,4177
8,2,4170
9,2,4172
5,-5,4171
3,-4,4165
-1,-6,4168
-2,1,4170
-6,0,4170
-10,6,4175
-5,5,4178
-4,5,4173
-7,3,4175
-5,2,4174
-4,3,4167
1,3,4167
0,1,4164
0,-4,4169
8,-1,4164
2,-4,4166
3,0,4169
0,0,4176
-4,-1,4176
-5,-1,4174
-6,1,4178
-6,4,4176
-7,-1,4170
-5,-2,4170
-2,-4,4170
-2,-3,4162
1,-3,4160
7,-3,4159
3,1,4176
0,3,4184
3,1,4177
1,2,4176
5,2,4173
0,0,4170
0,0,4172
1,1,4175
0,3,4172
2,3,4172
3,0,4173
1,-2,4177
4,0,4178
3,-4,4179
3,-1,4171
6,2,4170
2,1,4172
2,0,4173
0,-7,4170
3,-7,4165
5,-3,4170
-1,0,4171
-2,2,4172
-2,4,4176
-7,0,4174
-9,5,4176
-4,2,4173
-8,1,4174
-6,-5,4165
0,-2,4166
0,0,4164
2,-1,4168
2,-5,4166
0,-5,4169
1,0,4179
4,7,4178
5,3,4178
3,3,4173
4,5,4175
6,6,4174
7,5,4166
0,7,4177
0,0,4178
2,0,4175
4,-2,4177
-1,-3,4174
5,-4,4176
4,-5,4179
8,-4,4184
9,-5,4183
6,-6,4191
6,-7,4186
6,-8,4183
0,-6,4181
4,-1,4184
3,2,4171
4,2,4171
0,0,4171
0,2,4172
-1,2,4173
-2,4,4176
-1,2,4161
0,5,4160
0,2,4159
5,-1,4159
1,-1,4160
-1,3,4164
-5,1,4165
0,-3,4170
0,-5,4168
-4,-3,4168
-5,-2,4165
-4,0,4165
-3,4,4171
0,0,4175
0,0,4175
1,-2,4168
0,-2,4159
1,3,4174
1,4,4183
1,-5,4173
-1,-5,4171
0,-5,4175
-1,0,4179
1,5,4181
0,2,4178
-2,0,4174
0,-4,4172
1,-6,4183
-3,-3,4185
-8,2,4180
-10,6,4179
-2,4,4181
1,0,4176
1,2,4172
0,2,4171
1,0,4178
7,2,4178
7,-2,4182
3,-1,4189
-2,-6,4180
0,-1,4176
0,-2,4173
-3,0,4182
0,1,4189
-2,2,4184
-5,0,4172
-1,-3,4169
-6,4,4171
-7,7,4160
-7,1,4167
-8,0,4168
-9,-1,4162
-5,-2,4166
-6,0,4162
1,-3,4164
2,3,4169
0,3,4176
-2,-1,4175
0,-5,4173
3,-5,4171
8,-8,4180
2,-7,4179
2,-4,4176
4,0,4176
2,2,4173
2,1,4171
0,7,4169
0,11,4168
-1,7,4165
-2,0,4164
-1,-2,4167
3,2,4166
0,0,4164
0,2,4169
-1,1,4174
3,-1,4174
3,0,4177
-5,-4,4175
-3,0,4177
-6,0,4183
-8,-1,4185
-4,-2,4188
0,-2,4180
1,-4,4168
0,0,4168
-1,-1,4166
6,-1,4166
7,1,4163
9,-3,4164
