x,y,z
1065,-2320,3478
1325,-2608,3312
1657,-2930,3230
1954,-3111,3160
2234,-3219,3257
2433,-3266,3439
2561,-3410,3756
2817,-3558,4261
3263,-3449,4353
3585,-3219,4018
3629,-3073,3607
3702,-3048,3586
3910,-3102,3978
4227,-3110,4349
4578,-2918,4358
4873,-2680,4124
4739,-2613,4051
4103,-2747,4292
3410,-2943,4567
2948,-2930,4592
2737,-2833,4520
2691,-2731,4387
2638,-2563,4055
2454,-2291,3646
2287,-2059,3465
2262,-1778,3261
2038,-1583,3194
1354,-1475,3624
633,-1425,4228
-74,-1328,4762
-477,-1243,4981
-524,-1080,4608
-428,-955,3694
-282,-720,2934
-328,-494,3043
-666,-577,3862
-859,-628,4312
-879,-600,4306
-826,-408,3639
-472,-278,3364
-220,-287,3592
-501,-394,3955
-916,-441,4056
-1203,-325,3845
-1241,-100,3566
-890,71,3772
-338,151,4184
-63,331,4215
-363,536,3953
-1077,534,3916
-1561,401,4625
-1630,491,5418
-1308,870,6050
-1276,964,6166
-1622,796,5917
-1564,688,5527
-1284,781,5077
-1079,860,4712
-877,878,4567
-543,883,4560
-55,910,4572
410,1037,4482
534,1079,4356
261,934,4264
-116,670,4201
-286,527,4055
-137,481,4001
99,394,4141
193,271,4271
190,139,4254
135,-25,4184
26,-291,4054
-114,-591,3694
-55,-916,3251
-2,-1273,2961
88,-1616,2784
220,-1886,2731
569,-2081,2813
917,-2463,3103
1186,-2814,3309
1550,-2894,3045
1785,-2958,2649
1830,-3339,3144
2156,-3661,3746
2599,-3653,3895
2945,-3794,4010
3151,-3890,4176
3394,-3796,4337
3573,-3778,4742
3709,-3939,5313
3789,-4041,5529
3737,-3880,5138
3773,-3766,4578
3776,-3643,4464
3758,-3524,4518
3568,-3345,4524
3211,-3180,4520
2815,-3037,4395
2433,-2860,4155
2123,-2673,3857
1909,-2431,3641
1855,-2102,3576
1663,-1898,3721
1268,-1782,3869
987,-1543,3835
898,-1285,3654
813,-1011,3505
327,-814,3698
16,-728,4002
-26,-558,3828
44,-366,3357
-260,-251,3418
-602,-384,4006
-735,-405,4354
-539,-240,4161
-215,-30,3509
35,158,2917
-2,380,2964
-513,350,3808
-1169,228,4634
-1423,350,4905
-1635,393,4681
-1419,482,4322
-1274,716,4141
-1366,887,4324
-1574,805,4824
-1610,693,5291
-1267,671,5443
-766,746,5159
-370,891,4710
-228,953,4415
-404,914,4316
-618,856,4336
-627,834,4472
-427,857,4652
-103,880,4870
189,909,5089
455,1002,5063
432,1036,4876
-45,931,4688
-613,678,4609
-856,529,4440
-801,492,4188
-677,387,3953
-650,180,3866
-651,-90,3902
-585,-386,3920
-493,-707,3820
-465,-995,3545
-422,-1253,3258
-158,-1547,3165
305,-1893,3202
636,-2232,3166
968,-2522,3060
1068,-2855,3052
1241,-3316,3249
1620,-3544,3352
2400,-3681,3723
2970,-3738,3871
3116,-3878,3888
3042,-4125,3925
3005,-4414,4173
3202,-4588,4598
3597,-4553,4849
4010,-4364,4701
4094,-4223,4397
3915,-4214,4282
3579,-4156,4258
3056,-3997,4219
2430,-3908,4240
2063,-3749,4282
1923,-3461,4080
1670,-3206,3833
1365,-3044,3703
1138,-2881,3644
948,-2650,3653
819,-2480,3964
902,-2350,4277
1170,-2099,4152
1403,-1819,3698
1191,-1551,3334
733,-1422,3448
384,-1403,3880
180,-1335,4121
-15,-1210,3921
-97,-1136,3509
161,-963,3043
462,-598,2623
-15,-280,2847
-596,-326,3664
-635,-336,4374
-231,-164,4626
108,13,4446
-94,446,4008
-1152,544,4140
-1583,508,4507
-1146,663,5104
-237,1157,4999
193,1329,4802
-121,1397,4663
-670,1488,4671
-1336,1563,4858
-1676,1654,5116
-1493,1774,5199
-1118,1742,5248
-919,1697,5209
-712,1675,5007
-586,1701,4623
-487,1765,4335
-343,1749,4270
-97,1593,4443
158,1393,4712
289,1276,4883
145,1204,4650
-364,962,4304
-812,568,4078
-786,352,3853
-319,225,3732
96,112,3691
45,-121,3659
-410,-521,3335
-658,-928,2869
-477,-1238,2484
-213,-1553,2270
-214,-1913,2453
-86,-2356,2909
442,-2986,4055
1012,-2639,4181
1460,-2587,3578
1697,-3015,4317
1736,-3131,4013
1685,-3670,4289
1958,-4275,4848
2604,-4459,4902
3249,-4462,4799
3664,-4456,4887
3626,-4524,5107
3312,-4576,5197
3079,-4501,5017
2999,-4328,4529
2758,-4101,4024
2420,-4006,3914
2154,-3819,3999
1978,-3555,4083
1789,-3270,4070
1655,-2993,3964
1574,-2760,3732
1547,-2523,3532
1445,-2315,3634
1485,-2149,4111
1370,-1876,4571
1161,-1597,4828
929,-1357,4651
614,-1183,4029
296,-1086,3594
264,-1049,4042
252,-987,4748
-11,-765,4804
-116,-438,4050
-91,-126,3047
-182,-18,2871
-81,-210,3641
-233,-267,4294
-843,0,4064
-1131,210,3488
-1185,357,3014
-958,496,2747
-295,537,2934
126,638,2979
-255,757,2997
-776,784,3175
-939,891,3162
-743,960,3338
-535,1154,3499
-655,1465,3657
-1030,1619,4280
-1619,1521,5197
-2042,1436,5904
-2109,1480,6189
-1852,1537,6013
-1443,1559,5646
-988,1509,5348
-501,1405,5152
-164,1293,5032
88,1179,5136
149,1117,5078
215,1044,4865
123,1019,4526
27,936,4220
-67,838,4066
47,752,3983
158,600,3999
238,397,3855
260,159,3609
196,-259,3376
140,-801,3113
-119,-1344,2998
-96,-1791,2983
237,-2194,3051
437,-2524,3086
575,-2757,2820
825,-3005,2744
1101,-3245,2727
1240,-3514,2847
1276,-3831,2969
1269,-4214,3179
1476,-4506,3425
2078,-4747,3780
2833,-5028,4215
3391,-5226,4479
3577,-5273,4523
3532,-5308,4468
3534,-5246,4441
3813,-5076,4570
4052,-4827,4544
3841,-4477,4370
3238,-4210,4274
2664,-3985,4312
2263,-3778,4398
2082,-3493,4299
2089,-3222,4074
2018,-2979,3893
1788,-2805,3998
1482,-2520,4066
1392,-2243,3959
1077,-1933,3841
763,-1731,3767
502,-1503,3957
372,-1310,4259
82,-1134,4505
-221,-1012,4429
-250,-867,3899
-46,-587,3284
675,-409,3162
1209,-164,3284
1087,126,3161
98,467,3217
-1063,461,4071
-1562,501,4682
-1291,844,4351
-786,1247,3626
-406,1445,3199
-643,1556,3178
-1452,1593,3631
-2343,1509,4335
-2698,1489,4955
-2259,1484,5355
-1622,1562,5561
-1403,1667,5546
-1465,1613,5503
-1626,1519,5561
-1694,1482,5567
-1550,1406,5463
-1292,1355,5198
-1051,1341,4955
-906,1304,4857
-867,1223,4883
-709,1059,4994
-612,905,5123
-651,777,5113
-677,676,4862
-843,587,4444
-1156,459,3986
-1399,155,3574
-1232,-205,3121
-765,-486,2546
-538,-748,2072
-532,-1032,1955
-562,-1415,2349
-94,-2098,2819
598,-2901,3001
1336,-3634,2986
1976,-4133,2932
2181,-4558,3340
1924,-4890,3910
1635,-5088,4290
1231,-4962,4229
713,-4754,3919
633,-4491,3548
1117,-4280,3339
1636,-4094,3275
2232,-3865,3343
3165,-3802,3558
4086,-3873,4296
4868,-3878,4428
5024,-3776,4156
4814,-3748,3936
4466,-3863,4346
3788,-3861,4752
2925,-3785,5125
2119,-3630,5213
1551,-3509,5211
1287,-3473,5209
1235,-3423,5119
1334,-3292,4764
1508,-3034,4018
1292,-2664,3470
719,-2468,3544
427,-2414,3889
469,-2323,3987
733,-2157,3678
780,-1851,3201
-126,-1361,3253
-1143,-1227,4141
-1358,-1147,4860
-1082,-1008,4657
-747,-869,3758
-400,-663,2774
410,-565,2345
1105,-364,2420
862,-2,2672
264,181,2840
-521,667,2611
-1467,1200,2727
-2121,1465,3745
-2221,1608,4769
-2304,1858,5325
-2584,1959,5683
-3159,2014,5889
-3663,1925,6167
-3680,1821,6261
-3095,1761,6034
-2155,1641,5592
-1184,1608,5033
-602,1550,4689
-650,1430,4636
-859,1348,4675
-767,1249,4743
-515,1100,4912
-404,934,5059
-303,914,4905
-262,920,4675
-150,806,4418
-140,717,4321
-76,543,4298
160,428,4034
-38,379,3531
-367,191,3233
-390,-113,3154
-306,-404,3196
-204,-702,3410
-127,-1052,3608
-120,-1271,3426
-242,-1406,2966
-344,-1642,2586
-376,-1935,2196
-156,-2202,2073
376,-2465,2415
900,-2806,2902
1054,-3138,3158
836,-3531,3097
522,-3912,2998
547,-4133,2956
1078,-4382,3099
1760,-4844,3981
2106,-5380,5018
1967,-5818,5441
1892,-5969,5449
1703,-5645,5207
1997,-5202,4701
2784,-5040,4617
3170,-4852,5004
2941,-4714,5576
2529,-4369,5863
2310,-3975,5626
2121,-3567,5120
1960,-3255,4537
1673,-2897,3857
1047,-2583,3280
363,-2357,3424
-36,-2261,3895
-66,-2160,4084
221,-2022,3975
315,-1840,3914
-85,-1590,3932
-771,-1414,4030
-1327,-1315,4046
-1446,-1229,4260
-1251,-1175,4652
-900,-1046,4779
-450,-772,4375
-599,-269,3713
-1156,55,3519
-1565,-3,4112
-1652,-123,4682
-1512,-110,4884
-1049,108,4213
-483,393,3209
-255,804,2754
-298,1052,3338
-570,1065,4191
-835,1154,4570
-766,1304,4372
-448,1486,3805
-49,1611,3264
232,1684,3294
257,1710,4053
212,1702,4828
-70,1800,5099
-222,1870,4863
23,1856,4595
300,1775,4460
410,1577,4575
329,1423,4610
302,1247,4553
427,1070,4484
541,908,4475
637,733,4618
839,484,4800
920,325,4808
543,316,4692
-77,292,4492
-498,167,4209
-654,28,3917
-786,-250,3796
-951,-512,3612
-1142,-754,3317
-1240,-1040,3053
-1328,-1309,2884
-1369,-1722,2980
-1279,-2193,3036
-1189,-2500,2858
-1024,-2798,2723
-987,-3091,2706
-848,-3506,2921
-326,-4030,3276
252,-4390,3546
519,-4687,3856
448,-4967,4300
185,-5215,4510
-45,-5364,4536
-133,-5412,4587
-7,-5375,4713
373,-5292,4735
781,-5134,4706
1141,-4985,4674
1358,-4892,4665
1479,-4743,4669
1602,-4586,4615
1726,-4348,4377
1758,-4088,4195
1643,-3907,4291
1533,-3735,4471
1318,-3548,4538
962,-3284,4367
631,-2948,4013
230,-2652,3843
-238,-2454,3931
-536,-2274,4033
-504,-2079,4060
-136,-1986,4040
358,-1842,3805
645,-1618,3558
515,-1276,3466
144,-1048,3582
-69,-926,3635
-86,-805,3537
-206,-451,3412
-508,-148,3471
-912,151,3637
-954,78,4268
-699,14,4575
-352,222,4206
-183,763,3638
-438,1145,3756
-892,1286,4336
-1255,1277,4976
-1195,1312,5136
-720,1514,4672
-217,1715,4103
92,1849,3877
122,1872,4120
-178,1850,4664
-491,1763,5156
-498,1778,5306
-244,1898,4948
122,1913,4605
551,1672,4569
821,1414,4742
814,1194,5121
506,1078,5415
-11,1012,5507
-381,933,5239
-607,839,4781
-675,685,4395
-576,464,4132
-538,282,3883
-711,23,3724
-1066,-368,3728
-1422,-870,3648
-1629,-1256,3346
-1685,-1538,3006
-1746,-1803,2803
-1658,-2071,2889
-1206,-2555,3395
-618,-2988,3700
-232,-3227,3782
-7,-3397,3788
206,-3613,3731
174,-3883,3580
-66,-4207,3358
-335,-4538,3200
-393,-4993,3221
-162,-5477,3334
156,-5784,3447
427,-5950,3633
811,-5972,4250
1373,-5544,4347
2106,-5376,4187
2667,-5280,4498
2940,-5010,4780
2999,-4599,4826
2873,-4193,4828
2433,-3845,4824
1787,-3581,4855
1063,-3216,4629
510,-2935,4245
236,-2654,3886
208,-2431,3800
273,-2208,4065
310,-2036,4342
143,-1836,4477
16,-1622,4296
-73,-1323,3947
-232,-1105,4029
-336,-1085,4493
-483,-831,4754
-766,-584,4751
-913,-396,4397
-876,-216,3737
-598,-114,3094
-159,-52,2572
-420,223,2553
-1288,315,3327
-1839,300,4147
-1518,404,4442
-514,611,3684
214,754,2795
442,880,2863
70,882,3796
-630,1008,4497
-1160,1185,4677
-1150,1294,4607
-722,1389,4569
-126,1443,4583
288,1535,4578
177,1594,4812
-301,1524,5133
-626,1432,5388
-685,1363,5473
-264,1322,5218
287,1189,4885
546,1006,4859
639,860,5017
655,766,5139
548,667,5200
252,645,5051
-153,757,4589
-481,868,4085
-520,710,3893
-491,461,3881
-556,234,3898
-666,-20,3812
-768,-264,3519
-823,-600,3129
-815,-977,2839
-764,-1322,2849
-822,-1785,3254
-1033,-2172,3711
-1239,-2640,4091
-1232,-3015,4192
-1045,-3250,3919
-794,-3332,3358
-461,-3410,2942
-51,-3508,3000
521,-3721,3388
994,-3813,3650
1327,-3823,3744
1567,-3849,3756
1634,-3975,3751
1611,-4170,3817
1638,-4358,3873
1526,-4532,3917
1334,-4685,4005
1209,-4770,4200
1121,-4786,4428
1123,-4662,4456
1071,-4417,4404
774,-4231,4497
308,-4045,4494
-94,-3789,4432
-264,-3583,4444
-270,-3397,4467
-152,-3147,4294
-147,-2829,3949
-427,-2430,3871
-798,-2123,4139
-1005,-1920,4414
-879,-1784,4466
-361,-1721,4274
280,-1638,3824
645,-1443,3282
335,-1061,3131
-254,-825,3460
-712,-673,3891
-910,-590,4076
-781,-441,3770
-364,-353,3569
195,-139,3341
502,59,3433
208,390,3708
-337,660,3958
-625,823,4048
-489,905,3915
-223,826,3823
53,791,3591
140,1003,3384
-50,1336,3631
-307,1447,4380
-214,1491,4942
202,1602,5059
372,1770,5162
-126,1848,5586
-629,1802,5899
-632,1853,5777
-434,1816,5626
-155,1586,5473
149,1449,5177
389,1315,4903
461,1123,4799
433,984,4780
370,859,4913
159,783,4931
80,652,4868
282,507,4657
302,449,4205
-105,410,3828
-582,217,3642
-868,-68,3695
-1029,-355,3810
-1229,-666,3728
-1485,-832,3270
-1815,-968,2731
-2035,-1242,2549
-1949,-1618,2605
-1661,-1994,2837
-1419,-2414,3152
-1172,-2932,3321
-900,-3320,3136
-586,-3717,2920
-267,-4108,2817
284,-4608,2926
693,-5170,3433
825,-5677,4019
743,-5973,4430
505,-6084,4657
338,-6112,4756
457,-6112,4910
865,-6047,5042
1274,-5811,4898
1472,-5479,4586
1368,-5134,4426
1090,-4808,4423
678,-4409,4293
212,-3993,4125
-48,-3590,3849
-16,-3300,3616
96,-3138,3514
99,-2932,3544
-153,-2539,3752
-312,-2182,4102
-185,-1952,4328
34,-1794,4278
257,-1658,4026
406,-1467,3667
134,-924,3393
-700,-342,4043
-1491,-128,4947
-1848,88,5132
-1625,243,4580
-995,248,3731
-231,197,3005
456,188,2925
585,303,3358
40,725,3756
-651,1156,3786
-1006,1509,3659
-949,1687,3637
-602,1665,3782
-57,1544,3861
224,1513,3989
84,1610,4304
-257,1801,4755
-364,1876,5401
-266,1870,6004
-453,1889,6345
-481,1845,6370
-316,1767,6043
60,1668,5543
314,1525,5256
417,1292,5222
551,1163,5072
504,1144,4839
225,1075,4801
18,1011,4586
-131,928,4160
-281,715,4019
-282,379,4036
-223,96,3847
-302,-130,3384
-590,-423,3016
-1000,-781,2685
-1494,-1160,2351
-1781,-1629,2283
-1655,-2074,2257
-1627,-2367,2131
-1868,-2781,2242
-1892,-3209,2364
-1587,-3741,2517
-1128,-4222,2599
-816,-4604,2853
-693,-4992,3325
-579,-5338,3858
-364,-5608,4369
99,-5736,4895
786,-5712,5059
1201,-5606,5169
1049,-5477,5374
839,-5280,5341
966,-5136,5088
1372,-5002,4779
1748,-4821,4387
1917,-4557,4041
1806,-4244,3946
1554,-3951,4062
1307,-3653,4162
1211,-3353,4113
1089,-3099,3964
769,-2854,3731
315,-2478,3462
-53,-2135,3621
-287,-1953,4138
-275,-1883,4326
-135,-1724,3727
-226,-1272,2898
-745,-986,3118
-1315,-960,4150
-1567,-886,4700
-1478,-763,4510
-1134,-646,3770
-783,-618,3142
-549,-781,3581
-810,-556,4712
-792,-604,4991
-1821,-203,5320
-1858,248,4694
-1545,547,3766
-1366,800,3328
-1275,736,3540
-1067,468,4095
-1024,500,4333
-1079,889,4128
-837,1109,3931
-425,1135,3948
-228,1168,4147
-251,1251,4501
-228,1224,4954
-78,1198,5196
98,1202,5197
219,1204,5075
332,1112,4854
465,1001,4664
603,958,4610
686,898,4711
637,831,4871
621,757,4888
670,705,4742
593,619,4502
254,604,4311
-156,599,4138
-409,521,4007
-469,367,3910
-463,101,3693
-684,-120,3378
-1081,-455,3186
-1367,-868,3126
-1473,-1127,2996
-1390,-1458,3158
-1128,-2022,3709
-790,-2612,4070
-810,-2968,3994
-1113,-3039,3721
-1316,-3188,3686
-1361,-3471,3784
-1271,-3801,3900
-1276,-4024,3674
-1313,-4216,3433
-1181,-4472,3524
-619,-4761,3637
-70,-4941,3733
233,-5081,3813
426,-5239,4150
740,-5403,4536
1252,-5472,4736
1713,-5458,4669
1913,-5295,4525
1834,-5064,4373
1468,-4716,4421
926,-4379,4688
493,-4139,4958
286,-3811,4630
199,-3462,3876
12,-3154,3265
-212,-2768,2991
-415,-2474,3288
-751,-2290,3960
-899,-2170,4359
-789,-1949,4034
-389,-1659,3179
-167,-1217,2700
-430,-840,3229
-898,-680,3972
-1232,-555,4232
-1162,-547,4142
-724,-731,3977
-262,-818,3619
-395,-585,3494
-973,-114,3668
-1449,386,4083
-1093,-58,5225
-1573,435,5018
-1244,431,4451
-965,579,4003
-988,806,3951
-1227,1026,4222
-1186,886,4800
-883,776,4802
-438,851,4223
-158,977,3964
-344,1105,4655
-347,1486,4679
-317,1675,4806
-224,1540,5127
0,1475,5083
209,1406,4943
171,1348,5042
192,1300,5063
480,1281,4780
826,1278,4365
957,1134,4116
756,1017,4109
518,997,4095
341,951,4091
324,833,3988
564,675,3850
523,670,3556
105,517,3837
-301,217,4333
-354,-79,4533
-330,-292,4339
-384,-600,4059
-482,-1061,3968
-560,-1552,3914
-647,-1952,4304
-629,-2123,4006
-855,-2507,4126
-1041,-2964,4261
-1180,-3234,3954
-1120,-3404,3373
-781,-3700,2923
-718,-4227,3002
-813,-4708,3295
-1065,-4876,3527
-1324,-5317,4006
-1510,-5492,4063
-1444,-5592,4386
-907,-5709,4587
-224,-5717,4772
311,-5731,4914
515,-5578,5023
710,-5375,4974
1082,-5194,4758
1207,-4865,4388
1057,-4448,4095
931,-4088,3828
763,-3718,3594
434,-3240,3425
211,-2816,3226
88,-2516,3231
15,-2300,3216
84,-2024,3034
310,-1786,2988
497,-1492,3212
651,-1348,3401
758,-1219,3384
597,-1022,3262
23,-440,3265
-638,10,3957
-699,70,4611
-314,92,4324
-54,218,3491
45,396,2679
-224,782,2578
-859,903,3637
-1418,799,4811
-1469,859,4957
-871,971,4128
-55,1048,3100
46,1130,3166
-645,1318,4180
-1556,1667,5333
-1914,1942,6303
-1854,2112,6656
-1682,2165,6477
-1269,1982,6168
-688,1774,5727
-190,1631,5249
-1,1573,4925
98,1488,4735
319,1304,4543
500,1069,4405
568,887,4382
762,736,4441
869,614,4616
831,527,4663
708,509,4571
496,493,4391
224,527,3995
-81,523,3603
-339,318,3461
-407,26,3292
-403,-348,3150
-527,-598,2989
-946,-734,2836
-1487,-884,2944
-1583,-1233,3188
-1326,-1707,3267
-1238,-2152,3252
-1359,-2465,3224
-1465,-2799,3266
-1321,-3244,3472
-1048,-3645,3633
-927,-3953,3829
-1053,-4193,4111
-1050,-4394,4402
-485,-4566,4311
62,-4847,4400
78,-5103,4802
-153,-5172,5052
-381,-5120,5058
-455,-5152,5090
-227,-5227,5008
-11,-5117,4711
-128,-4855,4472
-381,-4474,4398
-550,-4138,4616
-590,-3828,4860
-576,-3495,4816
-601,-3128,4455
-573,-2806,3859
-501,-2470,3369
-382,-2236,3359
-337,-2000,3621
-274,-1753,3747
-199,-1458,3480
-213,-990,2963
-301,-607,2875
-472,-353,3522
-820,-125,4199
-1032,103,4214
-899,268,3519
-441,191,2791
101,-77,2647
171,46,3136
-430,583,3908
-1117,1161,4267
-1342,1523,4231
-1160,1389,4411
-834,1152,4441
-528,978,4319
-374,1052,3997
-377,1261,3773
-475,1435,3786
-498,1518,3840
-355,1473,3805
-191,1329,3933
-129,1112,4432
-102,927,5012
61,781,5221
353,634,5273
566,436,5581
541,318,6034
563,251,6155
435,568,5673
124,797,5114
-115,837,4588
-168,726,4269
151,556,3988
453,446,3836
553,254,3863
658,6,3851
843,-120,3487
537,-92,3204
-100,-190,3106
-543,-381,3041
-660,-690,2844
-773,-1044,2660
-1123,-1438,2696
-1522,-1889,2962
-1715,-2387,3264
-1722,-2978,3772
-1519,-3359,4468
-1237,-3501,4017
-1349,-3874,4352
-1300,-4167,4507
-1015,-4576,4689
-558,-5028,4966
-143,-5351,5113
-27,-5535,5136
-101,-5435,4813
-125,-5155,4400
-124,-4954,4384
-183,-4728,4581
-443,-4368,4513
-859,-3784,4163
-1224,-3334,3993
-1437,-3013,3904
-1513,-2787,3902
-1369,-2771,4094
-1055,-2754,4230
-619,-2693,4288
-180,-2553,4355
-148,-2224,4518
-489,-1869,4738
-768,-1619,4935
-833,-1513,4985
-691,-1377,4725
-463,-1279,4248
-361,-1197,3553
-464,-1022,2733
-634,-769,2249
-741,-621,2567
-756,-389,3082
-582,-213,3292
-158,-103,2837
80,164,2159
61,575,2171
-335,1093,3192
-671,1451,4138
-694,1692,4441
-552,1796,4318
-338,1718,4143
-14,1604,4052
230,1622,4237
234,1726,4735
-127,1927,5359
-450,2139,5767
-348,2174,5808
-26,2017,5558
285,1797,5163
690,1532,4717
892,1299,4545
795,1076,4822
710,914,5102
787,869,5063
739,940,4793
630,941,4600
553,834,4414
626,691,4212
647,532,4144
537,306,4226
363,133,4189
230,-23,3820
-90,-43,3240
-525,-185,2823
-776,-573,2696
-915,-1122,2886
-1039,-1622,2955
-1246,-1961,2820
-1648,-2120,2599
-2246,-2381,2675
-2576,-2858,2938
-2292,-3418,2952
-1714,-4048,3024
-1493,-4482,3329
-1746,-4631,3765
-1945,-4777,4275
-1807,-5000,4688
-1571,-5111,4738
-1413,-5159,4549
-1228,-5332,4491
-1033,-5543,4635
-884,-5607,4789
-636,-5589,4871
-371,-5473,4841
-533,-5174,4970
-774,-4839,5252
-949,-4413,5288
-936,-4065,5048
-815,-3784,4551
-689,-3486,3883
-839,-3007,3202
-1186,-2290,3166
-1424,-1885,3984
-1388,-1692,4405
-1092,-1532,3966
-710,-1413,2978
-448,-1031,2099
-554,-346,2310
-1006,129,3378
-1223,355,4200
-1004,411,4541
-383,397,3698
265,298,2478
698,299,1592
843,493,1952
449,732,3360
-4,1136,4403
-115,1447,4576
84,1821,4226
171,2261,4464
-233,2331,5815
-906,2412,6748
-987,2506,6818
-638,2448,6028
-194,2156,5306
86,1775,4995
249,1462,4857
416,1272,4661
444,1193,4522
386,1099,4569
316,1007,4779
345,877,4894
287,853,4809
50,931,4594
-267,982,4403
-269,756,4266
19,420,4051
212,149,3879
21,-2,3831
-255,-189,3836
-429,-410,3842
-440,-683,3774
-506,-800,3533
-823,-986,3485
-1350,-1220,3373
-1857,-1296,2893
-2032,-1422,2365
-1956,-1807,2174
-1841,-2646,2539
-1823,-3434,2895
-1948,-3942,3051
-2148,-4378,3306
-2212,-4783,3538
-2109,-5145,3677
-2001,-5549,4075
-1962,-6030,4697
-1740,-6265,4781
-1360,-6247,4563
-1122,-6179,4615
-1226,-5883,5128
-1502,-5438,5793
-1552,-4933,6095
-1329,-4470,5856
-1097,-4090,5268
-993,-3784,4583
-897,-3499,3877
-809,-3282,3413
-866,-2943,3620
-1140,-2527,4308
-1232,-2124,4509
-1111,-1735,3918
-942,-1471,3115
-640,-1378,2437
-218,-1364,2263
-185,-1043,2712
-590,-224,3285
-1087,485,3595
-1336,995,3496
-1099,1008,3518
-562,607,3660
37,402,3273
450,574,2849
384,1079,3031
-139,1687,3812
-669,2078,4772
-659,2005,5436
115,1603,5208
1166,1328,4275
1399,1411,3897
686,1696,4599
-177,2054,5433
-585,2268,5892
-508,2179,5987
-137,1822,5709
337,1500,5075
777,1228,4425
977,992,4155
810,795,4449
694,569,4983
650,383,5346
652,264,5322
536,388,5040
480,444,4706
560,282,4548
504,3,4470
313,-101,4291
181,-166,4065
6,-207,3924
-316,-269,3726
-732,-379,3367
-1001,-648,3045
-1003,-1070,2879
-952,-1496,2931
-1088,-1817,2955
-1448,-1975,2746
-2011,-2025,2390
-2539,-2124,2164
-2762,-2546,2230
-2553,-3165,2404
-2170,-3724,2527
-2046,-4187,2957
-2222,-4550,3577
-2407,-4883,4507
-2381,-5030,4994
-2227,-5096,5231
-2043,-5150,5436
-1952,-5086,5547
-1843,-5020,5530
-1696,-4845,5365
-1550,-4521,5011
-1543,-4221,4943
-1503,-4011,5127
-1328,-3764,5096
-1151,-3494,4887
-1005,-3198,4668
-827,-3009,4526
-705,-2813,4348
-697,-2491,3995
-793,-2044,3558
-803,-1592,3445
-630,-1356,3710
-520,-1246,3919
-642,-1051,3652
-785,-710,2954
-706,-419,2450
-627,-132,2672
-682,-28,3557
-625,-139,4195
-601,132,4098
-405,550,3115
-113,792,2317
-58,1024,2230
-368,1246,3021
-632,1488,3751
-470,1797,3907
-45,1917,3822
573,1737,3714
1006,1565,3744
926,1687,4311
464,1748,5354
144,1974,5941
204,2082,5989
485,1898,5858
718,1581,5693
835,1316,5568
866,1070,5403
865,901,5289
780,782,5236
654,691,5279
667,477,5268
776,220,5081
845,98,4764
654,75,4473
224,287,4278
-211,397,4179
-334,293,4009
-229,-4,3801
-268,-194,3556
-657,-253,3283
-1297,-209,3038
-1708,-435,2943
-1777,-847,3007
-1801,-1257,3195
-2116,-1568,3219
-2609,-1653,2887
-3066,-1677,2583
-3165,-2073,2531
-2934,-2697,2633
-2468,-3295,2774
-2116,-3964,3325
-1869,-4477,3832
-1706,-4651,3879
-1654,-4621,3900
-1536,-4618,4076
-1264,-4701,4480
-983,-4894,5080
-778,-5036,5513
-690,-5088,5530
-589,-4996,5190
-516,-4950,4646
-514,-4779,4303
-564,-4626,4279
-621,-4421,4355
-604,-4131,4298
-567,-3874,4303
-606,-3668,4430
-649,-3426,4432
-679,-3148,4126
-755,-2832,3825
-823,-2599,3900
-915,-2385,4060
-1088,-2079,4080
-1248,-1780,3828
-1283,-1490,3367
-1275,-1141,3109
-1322,-852,3459
-1246,-780,3973
-1028,-682,3965
-843,-404,3480
-1012,259,3236
-1378,736,3806
-1422,756,4432
-1158,543,4745
-692,335,4386
-86,305,3194
313,580,2151
137,1034,2364
-543,1458,3429
-1147,1853,4331
-1088,2033,4374
-478,1956,3815
151,1655,3327
390,1345,3480
256,1138,4206
60,1276,4816
5,1675,5102
12,1929,5353
107,1840,5648
135,1684,5800
-37,1606,5889
-187,1483,5881
42,1165,5721
355,843,5641
487,513,5716
561,201,5602
653,89,5132
711,172,4460
532,359,3906
76,522,3716
8,241,3794
317,-362,3922
470,-776,3906
312,-890,3775
-118,-813,3499
-665,-692,3055
-1173,-710,2751
-1521,-971,2662
-1720,-1290,2567
-2027,-1767,2577
-2480,-2009,2614
-2938,-2250,2921
-3085,-2568,3311
-2689,-2990,3439
-2274,-3279,3441
-2334,-3363,3884
-2499,-3419,4524
-2230,-3520,4663
-1830,-3723,4644
-1613,-3912,4584
-1611,-3918,4404
-1830,-3925,4324
-2014,-4025,4453
-1952,-4230,4490
-1792,-4391,4238
-1661,-4479,4044
-1575,-4513,4118
-1566,-4359,4468
-1540,-4151,4820
-1529,-3889,4901
-1508,-3545,4645
-1426,-3207,4370
-1387,-2890,4301
-1426,-2603,4269
-1407,-2381,4164
-1331,-2148,4021
-1172,-2004,3915
-926,-1942,3702
-373,-1950,3278
283,-1891,2959
494,-1631,3029
24,-860,3359
-497,-146,3581
-529,224,3694
-272,159,3976
-17,111,4060
27,571,3720
-396,1366,3737
-890,1947,3990
-1027,1985,4397
-1034,1825,4851
-808,1749,4733
-553,1800,4172
-285,1778,3678
-520,1733,3459
-978,1857,3516
-1064,1738,3931
-479,1180,4491
-26,739,5077
-72,626,5541
7,753,5500
261,855,5248
450,827,5164
610,775,5105
756,688,4976
860,540,4956
