x,y,z,label
281,1667,4270,1
261,1735,3410,1
142,1767,2357,1
-36,1710,1208,1
-220,1492,175,1
-370,1146,-702,1
-498,809,-1438,1
-620,509,-2080,1
-709,288,-2635,1
-754,119,-2990,1
-718,-67,-3071,1
-608,-171,-3061,1
-510,-105,-2942,1
-462,163,-2622,1
-434,474,-2175,1
-369,705,-1663,1
-272,780,-1014,1
-190,731,-303,1
-200,774,273,1
-219,729,1952,1
-123,672,3013,1
-87,663,3892,1
8,562,5346,1
93,225,6459,1
249,-85,7145,1
383,-378,7556,1
706,-511,7796,1
754,-1056,7889,1
775,-1995,7866,1
749,-2722,7838,1
672,-3006,7853,1
378,-3000,7892,1
63,-2564,7971,1
-128,-1726,8082,1
-360,-1048,8164,1
-338,-379,8235,1
-178,339,8217,1
-3,836,7757,1
40,1222,7231,1
18,1540,6653,1
60,1822,5774,1
154,2055,4482,1
109,2204,3117,1
-26,2195,1927,1
-215,1980,802,1
-435,1771,-224,1
-616,1418,-1140,1
-759,988,-1968,1
-850,487,-2702,1
-889,117,-3196,1
-873,-140,-3410,1
-832,-268,-3263,1
-766,-290,-3104,1
-696,-221,-3047,1
-559,-43,-2877,1
-319,70,-2405,1
-3,145,-1653,1
266,149,-987,1
470,61,-539,1
557,-153,-111,1
511,-449,810,1
543,-360,2597,1
348,311,4393,1
-4,840,5859,1
-167,1192,6846,1
60,1086,7481,1
519,614,7830,1
795,-287,7951,1
864,-872,7988,1
670,-1030,8033,1
305,-1309,8050,1
-37,-1689,8043,1
-214,-1990,8042,1
-131,-1845,8086,1
-45,-1318,8138,1
10,-400,8183,1
-73,520,7990,1
-206,1242,7226,1
-304,1713,6209,1
-319,2000,5344,1
-209,2194,4426,1
-122,2256,3181,1
-197,2083,1835,1
-352,1816,603,1
-504,1464,-493,1
-586,1049,-1415,1
-590,632,-1991,1
-523,255,-2416,1
-436,-29,-2875,1
-350,-183,-3254,1
-262,-182,-3379,1
-150,-46,-3330,1
18,161,-3217,1
147,407,-2921,1
256,615,-2371,1
404,636,-1738,1
538,514,-1162,1
572,468,-466,1
478,563,510,1
359,561,2100,1
358,438,3894,1
333,415,5421,1
378,142,6497,1
352,-225,7172,1
305,-456,7607,1
190,-653,7887,1
86,-847,8064,1
-20,-1065,8154,1
-63,-1790,8104,1
65,-2280,8034,1
9,-2643,7983,1
-153,-2498,8021,1
-309,-2156,8087,1
-288,-1290,8230,1
-250,-366,8334,1
-86,257,7909,1
218,685,6837,1
450,773,5664,1
600,686,4830,1
797,718,4090,1
848,1046,3296,1
683,1429,2325,1
452,1593,1210,1
258,1492,135,1
117,1255,-572,1
22,968,-1009,1
-62,613,-1480,1
-176,274,-1981,1
-262,-87,-2507,1
-251,-450,-2790,1
-195,-681,-2795,1
-133,-890,-2667,1
-13,-1063,-2457,1
111,-1065,-2176,1
135,-722,-1751,1
7,-168,-1271,1
-154,424,-514,1
-259,902,825,1
-316,1111,2396,1
-323,679,4660,1
-163,232,6048,1
-4,-186,6914,1
214,-988,7366,1
437,-1843,7554,1
583,-2693,7592,1
724,-3008,7659,1
654,-2726,7809,1
425,-2253,7970,1
250,-1696,8119,1
135,-1162,8238,1
76,-731,8310,1
110,-407,8328,1
120,-225,8180,1
190,46,8044,1
213,427,7668,1
213,701,7110,1
309,999,6380,1
339,1346,5312,1
245,1542,4050,1
65,1620,2762,1
-117,1588,1558,1
-288,1528,507,1
-462,1542,-300,1
-631,1491,-1082,1
-763,1295,-1868,1
-828,1022,-2418,1
-825,755,-2478,1
-728,452,-2292,1
-599,201,-2156,1
-535,145,-2226,1
-467,162,-2271,1
-338,155,-2197,1
-174,160,-2001,1
13,94,-1549,1
191,-29,-914,1
374,-117,-194,1
567,-200,367,1
685,-459,918,1
673,-881,1661,1
686,-1115,3067,1
896,-1557,4796,1
991,-1595,6014,1
1103,-1689,6781,1
1149,-1564,7311,1
922,-977,7790,1
343,-187,8258,1
-329,518,8658,1
-835,855,8906,1
-1046,728,8946,1
-961,-31,8763,1
-572,-521,8567,1
-297,-584,8480,1
-171,-333,8482,1
-54,72,8267,1
90,531,7515,1
107,836,6506,1
145,943,5469,1
255,914,4337,1
292,834,3400,1
239,846,2573,1
157,903,1639,1
127,843,848,1
120,594,198,1
104,310,-495,1
68,13,-1289,1
54,-219,-1924,1
96,-456,-2192,1
191,-568,-2317,1
282,-528,-2356,1
355,-426,-2427,1
427,-388,-2491,1
557,-269,-2343,1
687,-12,-1982,1
796,277,-1441,1
924,468,-836,1
1099,451,-256,1
1231,257,120,1
1263,-6,174,1
1236,-303,483,1
1186,-873,1612,1
1099,-939,3391,1
935,-1064,5179,1
798,-875,6408,1
589,-804,7255,1
250,-712,7906,1
-310,-550,8488,1
-887,-281,9000,1
-1220,-308,9226,1
-1286,-813,9121,1
-1152,-1389,8865,1
-826,-1730,8654,1
-533,-1499,8606,1
-318,-1126,8623,1
-128,-554,8421,1
-24,1,7832,1
23,533,7042,1
72,953,6161,1
261,1215,5396,1
446,1440,4548,1
509,1659,3583,1
468,1743,2501,1
432,1662,1529,1
470,1417,808,1
478,1025,165,1
416,651,-623,1
315,298,-1505,1
259,-118,-2236,1
350,-468,-2650,1
486,-599,-2845,1
551,-480,-2961,1
509,-252,-3170,1
517,3,-3189,1
672,228,-2820,1
883,454,-2193,1
1111,653,-1435,1
1313,818,-539,1
1439,755,320,1
1465,531,1236,1
1378,171,2058,1
1185,-248,2668,1
961,-667,3407,1
803,-1225,4385,1
630,-1285,5148,1
356,-1307,6120,1
-57,-1203,7000,1
-490,-1078,7618,1
-802,-739,8095,1
-1188,-544,8456,1
-1381,-738,8635,1
-1352,-967,8683,1
-1269,-1224,8660,1
-1265,-1636,8582,1
-1207,-1799,8532,1
-1038,-1556,8545,1
-915,-1310,8563,1
-558,-803,8608,1
-267,-176,8283,1
-57,263,7238,1
151,569,6174,1
384,841,5313,1
550,1129,4696,1
582,1465,4157,1
517,1816,3323,1
465,2000,2176,1
446,1891,1125,1
519,1582,161,1
593,1106,-971,1
619,757,-1715,1
591,499,-2126,1
553,306,-2659,1
449,182,-3098,1
414,-7,-3299,1
458,-268,-3260,1
510,-412,-3102,1
580,-403,-2700,1
694,-349,-2005,1
818,-346,-1350,1
916,-428,-838,1
976,-647,-240,1
948,-938,473,1
826,-1186,1245,1
579,-1225,2405,1
492,-1092,3978,1
263,-758,4764,1
90,-796,5557,1
57,-755,6645,1
-139,-476,7444,1
-546,-144,8050,1
-895,231,8498,1
-1120,517,8784,1
-1156,552,8930,1
-1105,230,8950,1
-1029,-311,8879,1
-792,-606,8800,1
-518,-468,8777,1
-267,-305,8757,1
10,-41,8651,1
281,257,8028,1
535,410,7327,1
707,559,6650,1
868,775,6152,1
1000,960,5490,1
1064,1035,4306,1
982,958,2887,1
843,749,1654,1
603,599,678,1
311,534,-161,1
54,428,-925,1
-76,223,-1632,1
-55,-84,-2218,1
6,-332,-2618,1
-12,-356,-2919,1
-32,-285,-3101,1
17,-242,-3209,1
46,-162,-3163,1
50,58,-2981,1
65,294,-2615,1
73,480,-2068,1
55,557,-1425,1
80,550,-677,1
158,374,284,1
147,150,1716,1
350,-413,3103,1
416,-608,4281,1
437,-813,5681,1
324,-1252,6645,1
306,-1521,7252,1
163,-1382,7720,1
-164,-1046,8112,1
-366,-472,8445,1
-581,-68,8641,1
-964,-164,8746,1
-1092,-499,8733,1
-1097,-862,8630,1
-891,-1021,8538,1
-726,-697,8461,1
-658,-402,8486,1
-439,-61,8097,1
-157,283,7404,1
63,396,6618,1
271,514,5753,1
374,644,4761,1
495,769,4039,1
587,875,3423,1
592,974,2507,1
525,1025,1500,1
437,901,575,1
387,643,-126,1
418,364,-692,1
384,165,-1128,1
265,4,-1659,1
166,-185,-2130,1
148,-379,-2425,1
166,-498,-2489,1
171,-556,-2467,1
157,-446,-2312,1
113,-223,-1940,1
63,10,-1361,1
-1,136,-678,1
-15,167,-46,1
-42,297,818,1
-52,43,2450,1
20,-246,3202,1
54,-451,4013,1
-63,-520,5353,1
-235,-646,6506,1
-250,-782,7228,1
-150,-909,7668,1
-10,-813,7965,1
-72,-633,8192,1
-323,-556,8357,1
-478,-531,8460,1
-599,-326,8554,1
-721,-444,8583,1
-597,-333,8609,1
-320,-5,8621,1
-94,197,8582,1
113,348,8332,1
337,446,8111,1
537,720,7802,1
624,1056,6766,1
673,1234,5485,1
720,1258,4300,1
666,1333,3270,1
488,1387,2307,1
292,1277,1234,1
111,1036,248,1
-90,755,-618,1
-312,481,-1434,1
-454,245,-2034,1
-508,-21,-2325,1
-497,-250,-2449,1
-527,-408,-2615,1
-582,-475,-2848,1
-560,-519,-2980,1
-473,-453,-2869,1
-432,-182,-2402,1
-412,197,-1747,1
-409,472,-1106,1
-363,543,-509,1
-288,431,142,1
-207,166,896,1
-29,-16,2061,1
210,-416,4192,1
328,-394,5740,1
462,-809,6683,1
736,-1579,7175,1
1068,-2226,7425,1
1138,-2509,7624,1
1021,-2556,7799,1
822,-2203,8006,1
386,-1473,8278,1
-183,-778,8542,1
-492,-253,8741,1
-542,30,8826,1
-397,180,8824,1
-172,306,8736,1
-37,644,8443,1
-49,1166,8115,1
8,1685,7576,1
65,2004,6509,1
106,1909,5325,1
233,1677,4129,1
280,1428,2781,1
179,1206,1620,1
-10,1078,706,1
-257,1027,-36,1
-473,890,-771,1
-577,561,-1386,1
-583,106,-1842,1
-563,-345,-2268,1
-543,-629,-2638,1
-550,-753,-2832,1
-515,-810,-2867,1
-417,-764,-2766,1
-274,-652,-2607,1
-101,-535,-2249,1
48,-535,-1962,1
136,-615,-1727,1
252,-798,-1509,1
408,-1154,-940,1
479,-1351,539,1
578,-1083,2343,1
384,-469,4158,1
24,-72,5798,1
-62,149,6978,1
101,406,7768,1
12,459,8256,1
-351,868,8652,1
-892,1255,8862,1
-1180,1191,8901,1
-1049,749,8829,1
-759,-302,8616,1
-481,-1250,8382,1
-291,-1448,8293,1
-236,-1202,8306,1
-85,-857,8325,1
113,-233,8073,1
285,267,7391,1
428,504,6255,1
517,688,4903,1
390,900,3809,1
272,1154,3209,1
190,1494,2749,1
94,1722,2078,1
7,1731,1142,1
-97,1568,220,1
-182,1317,-544,1
-199,990,-949,1
-169,622,-1239,1
-165,252,-1653,1
-208,-96,-2105,1
-213,-290,-2419,1
-180,-404,-2570,1
-143,-448,-2528,1
-107,-391,-2324,1
-76,-280,-2128,1
-33,-192,-1854,1
10,-149,-1479,1
25,-155,-797,1
-6,-9,-164,1
67,-121,1900,1
237,-10,3149,1
453,-123,3886,1
643,-515,4372,1
751,-936,5479,1
518,-926,6548,1
93,-395,7345,1
-348,94,7918,1
-559,246,8301,1
-571,247,8530,1
-633,90,8645,1
-861,-165,8659,1
-1012,-346,8590,1
-929,-355,8505,1
-682,-353,8441,1
-309,-243,8414,1
-20,70,8027,1
157,469,7228,1
237,807,6430,1
269,1243,5531,1
226,1516,4735,1
261,1614,3959,1
328,1644,2840,1
362,1541,1522,1
317,1146,304,1
163,742,-503,1
-33,468,-1092,1
-191,196,-1574,1
-290,-130,-2005,1
-303,-462,-2360,1
-253,-659,-2630,1
-207,-658,-2767,1
-154,-614,-2877,1
-54,-580,-2902,1
83,-465,-2710,1
195,-284,-2264,1
270,77,-1451,1
256,484,-261,1
147,678,650,1
94,667,1232,1
172,506,2357,1
110,414,2831,1
88,98,3608,1
-10,-169,4816,1
-200,-276,6142,1
-347,-252,7081,1
-373,-443,7654,1
-239,-621,8009,1
-60,-707,8216,1
25,-1069,8280,1
-42,-1410,8285,1
-204,-1442,8314,1
-463,-1583,8305,1
-570,-1559,8305,1
-578,-1355,8334,1
-458,-1202,8355,1
-265,-555,8016,1
-169,3,7105,1
-100,324,5810,1
-68,401,4576,1
-70,446,3548,1
-136,582,2662,1
-211,831,2229,1
-247,1217,1987,1
-250,1511,1406,1
-236,1525,564,1
-200,1275,-214,1
-176,939,-861,1
-186,644,-1343,1
-157,481,-1512,1
-116,352,-1520,1
-95,212,-1514,1
-31,33,-1594,1
85,-169,-1639,1
165,-238,-1417,1
229,-178,-1007,1
229,48,-390,1
153,276,261,1
62,241,1108,1
89,-3,1391,1
28,-252,1617,1
-9,-780,1822,1
-20,-1082,2332,1
-69,-1219,3727,1
-130,-1102,5442,1
-199,-776,6614,1
-103,-403,7426,1
-27,-454,7905,1
44,-621,8161,1
-60,-821,8262,1
-233,-988,8301,1
-464,-1246,8283,1
-688,-1413,8260,1
-742,-1268,8291,1
-699,-820,8390,1
-673,-332,8502,1
-592,170,8373,1
-412,755,7428,1
-296,1031,6308,1
-204,1115,5320,1
-134,1227,4553,1
-66,1333,3733,1
47,1347,3095,1
184,1322,2345,1
268,1203,1484,1
268,966,689,1
262,749,-9,1
215,520,-695,1
137,308,-1238,1
80,54,-1592,1
78,-184,-1877,1
59,-349,-2114,1
16,-477,-2325,1
15,-611,-2461,1
84,-673,-2421,1
197,-681,-2099,1
274,-651,-1617,1
319,-557,-1064,1
268,-454,-442,1
106,-192,514,1
61,-212,1851,1
-77,47,2954,1
-222,189,3940,1
-310,330,5155,1
-398,149,6453,1
-498,-8,7273,1
-491,36,7810,1
-379,4,8122,1
-219,31,8282,1
-337,-497,8312,1
-292,-922,8310,1
-346,-1043,8333,1
-516,-1090,8364,1
-627,-892,8419,1
-608,-648,8468,1
-390,-93,8414,1
-225,390,7868,1
0,690,7132,1
204,693,6309,1
422,701,5618,1
527,813,4823,1
665,976,4124,1
785,1075,3468,1
825,1119,2563,1
778,962,1424,1
644,718,360,1
501,491,-466,1
378,277,-1045,1
268,58,-1561,1
121,-83,-2073,1
-25,-164,-2632,1
-128,-248,-3010,1
-160,-293,-3108,1
-158,-299,-3138,1
-186,-134,-3110,1
-242,55,-3068,1
-273,203,-2860,1
-293,247,-2441,1
-350,240,-1778,1
-410,293,-222,1
-173,104,1159,1
-59,277,2763,1
55,137,4446,1
222,-41,6016,1
191,-217,7016,1
40,14,7739,1
-338,382,8241,1
-623,363,8488,1
-496,28,8509,1
-348,-684,8411,1
-353,-1392,8299,1
-433,-1774,8227,1
-498,-1752,8228,1
-532,-1309,8307,1
-565,-632,8362,1
-521,-23,8454,1
-328,550,8569,1
0,1078,8568,1
412,1246,7788,1
763,1259,6708,1
991,1237,5501,1
1008,1139,4514,1
956,1117,3815,1
894,1220,2949,1
753,1397,1883,1
536,1453,809,1
311,1256,-75,1
132,819,-765,1
-21,362,-1394,1
-199,-53,-1967,1
-374,-430,-2485,1
-510,-831,-2889,1
-588,-1114,-3105,1
-631,-1164,-3098,1
-647,-1096,-3048,1
-634,-887,-2957,1
-570,-599,-2701,1
-367,-249,-2079,1
-153,79,-1076,1
-1,303,231,1
102,551,1724,1
17,335,4054,1
38,330,5369,1
-90,218,5785,1
-177,-407,6014,1
-124,-1082,6392,1
-69,-1444,7033,1
-99,-1631,7458,1
-22,-1566,7773,1
94,-1263,8033,1
179,-820,8273,1
156,-549,8456,1
107,-419,8571,1
-53,-281,8633,1
-131,-260,8634,1
77,-9,8625,1
263,209,8593,1
493,256,8558,1
802,442,8506,1
1081,707,7966,1
1299,1094,7129,1
1321,1404,6102,1
1267,1434,5045,1
1270,1475,3977,1
1134,1473,2858,1
864,1325,1638,1
510,1082,480,1
118,764,-531,1
-283,471,-1284,1
-627,162,-1847,1
-904,-132,-2285,1
-1128,-404,-2662,1
-1288,-656,-2988,1
-1355,-840,-3122,1
-1346,-841,-2993,1
-1322,-758,-2702,1
-1308,-591,-2397,1
-1264,-325,-2005,1
-1149,-61,-1510,1
-953,65,-849,1
-678,15,136,1
-428,-85,1331,1
-181,-453,3211,1
139,-425,4662,1
372,-377,5918,1
498,-277,6901,1
501,-168,7556,1
446,-2,7988,1
379,212,8276,1
363,389,8467,1
424,321,8546,1
599,-75,8506,1
660,-609,8417,1
656,-1081,8329,1
668,-1130,8292,1
746,-838,8306,1
762,-406,8339,1
721,119,8353,1
735,519,7993,1
818,882,7022,1
825,1099,5928,1
800,1357,5267,1
748,1623,4316,1
591,1784,3093,1
341,1763,1973,1
61,1530,1043,1
-219,1263,97,1
-579,1008,-813,1
-906,813,-1490,1
-1144,667,-1922,1
-1326,522,-2155,1
-1448,312,-2345,1
-1489,103,-2510,1
-1456,-90,-2697,1
-1384,-231,-2738,1
-1321,-199,-2709,1
-1258,66,-2591,1
-1184,371,-2244,1
-1067,619,-1838,1
-882,714,-1440,1
-595,560,-999,1
-287,278,-288,1
54,-101,1958,1
349,-122,3621,1
595,-38,4931,1
790,-155,6182,1
985,-460,7034,1
1128,-904,7510,1
1368,-1104,7808,1
1531,-874,8071,1
1387,-815,8266,1
1273,-797,8383,1
1063,-863,8424,1
887,-1241,8348,1
820,-1476,8263,1
703,-1537,8217,1
864,-1327,8218,1
1023,-655,8124,1
953,47,7504,1
792,478,6755,1
674,966,5826,1
471,1358,4720,1
257,1654,3870,1
39,1928,2974,1
-251,2081,1861,1
-587,2098,772,1
-890,1966,-128,1
-1058,1724,-759,1
-1160,1446,-1184,1
-1260,1222,-1616,1
-1386,1027,-2160,1
-1496,814,-2682,1
-1488,523,-3043,1
-1359,209,-3259,1
-1155,-64,-3436,1
-1003,-61,-3416,1
-888,146,-3079,1
-746,336,-2575,1
-561,408,-2076,1
-342,311,-1616,1
-23,142,-1039,1
313,-38,455,1
742,-373,2026,1
989,-410,3039,1
1107,-352,4243,1
1101,-425,5806,1
993,-384,6874,1
826,-87,7608,1
639,524,8140,1
426,583,8396,1
422,-13,8396,1
489,-801,8286,1
335,-1522,8185,1
124,-1964,8118,1
98,-1848,8139,1
27,-1468,8199,1
33,-899,8285,1
57,-207,8105,1
42,386,7399,1
87,895,6545,1
100,1379,5408,1
-15,1757,4351,1
-102,1928,3470,1
-118,2053,2486,1
-205,1987,1336,1
-352,1648,205,1
-489,1205,-739,1
-601,736,-1427,1
-675,232,-1966,1
-698,-234,-2355,1
-721,-588,-2618,1
-767,-682,-2935,1
-817,-648,-3247,1
-805,-577,-3368,1
-687,-468,-3211,1
-547,-252,-2954,1
-424,92,-2571,1
-268,443,-1903,1
-143,605,-1167,1
-17,522,-545,1
131,313,-170,1
256,47,291,1
456,-155,2449,1
546,-110,4259,1
596,72,5759,1
532,90,6790,1
431,28,7451,1
340,51,7864,1
198,-87,8090,1
246,-380,8171,1
251,-657,8197,1
269,-1312,8134,1
188,-1750,8088,1
29,-2028,8056,1
168,-1929,8073,1
79,-968,8205,1
-24,-261,8226,1
-4,224,7845,1
87,569,7199,1
180,855,6375,1
248,1073,5552,1
369,1182,4624,1
389,1341,3650,1
284,1513,2606,1
114,1560,1387,1
-45,1457,183,1
-241,1315,-721,1
-402,1229,-1298,1
-519,1151,-1692,1
-593,991,-2114,1
-662,762,-2638,1
-713,480,-3087,1
-692,185,-3346,1
-636,0,-3423,1
-557,-36,-3291,1
-463,27,-2907,1
-364,53,-2565,1
-260,-33,-2299,1
-161,-194,-2147,1
-67,-246,-1808,1
48,-443,-260,1
361,-345,2029,1
341,494,3782,1
252,926,5619,1
99,1021,6858,1
15,1032,7615,1
43,777,7977,1
243,197,8104,1
442,-566,8099,1
584,-1660,7988,1
503,-2426,7907,1
236,-2685,7903,1
33,-2689,7929,1
53,-1585,8129,1
-109,-301,8274,1
-125,444,7855,1
48,847,7277,1
329,951,6640,1
618,1075,6022,1
751,1194,5213,1
851,1242,4456,1
950,1380,3713,1
852,1487,2763,1
679,1458,1753,1
455,1240,819,1
195,970,32,1
-60,622,-651,1
-284,292,-1261,1
-468,64,-1766,1
-663,24,-2101,1
-830,101,-2188,1
-939,78,-2093,1
-972,-54,-2123,1
-932,-216,-2338,1
-845,-289,-2365,1
-760,-198,-2104,1
-729,-5,-1837,1
-715,177,-1626,1
-664,373,-1409,1
-599,603,-902,1
-514,788,-115,1
-481,1029,1369,1
-223,510,3302,1
15,408,4358,1
119,136,5609,1
243,-521,6599,1
456,-1009,7205,1
646,-1308,7584,1
794,-1304,7868,1
727,-1188,8073,1
575,-1270,8168,1
444,-1194,8231,1
198,-1295,8242,1
35,-1551,8206,1
-9,-1474,8216,1
-137,-1138,8266,1
-3,-730,8321,1
153,9,8108,1
216,431,7213,1
324,657,6165,1
368,866,4885,1
282,1130,3865,1
177,1442,3134,1
82,1696,2209,1
-18,1749,997,1
-179,1520,-261,1
-353,1211,-1164,1
-477,843,-1739,1
-523,432,-2202,1
-558,156,-2532,1
-642,43,-2837,1
-696,13,-3067,1
-682,5,-3106,1
-581,5,-2908,1
-438,-22,-2401,1
-268,-24,-1597,1
-153,35,-531,1
-85,121,289,1
-31,-36,743,1
13,-335,1072,1
139,-1214,2029,1
257,-1538,2421,1
238,-1379,3387,1
69,-1098,4951,1
-26,-693,6247,1
23,-529,7098,1
324,-903,7575,1
591,-1514,7793,1
730,-1620,7972,1
633,-1040,8212,1
346,-272,8445,1
13,226,8607,1
-297,187,8636,1
-271,0,8597,1
-131,-51,8481,1
-116,-205,8384,1
-71,32,8214,1
-47,366,7678,1
4,660,7069,1
107,885,6208,1
218,1142,5179,1
198,1258,4269,1
258,1178,3367,1
303,1005,2187,1
210,800,905,1
-9,573,-189,1
-246,326,-978,1
-430,60,-1557,1
-547,-223,-2058,1
-604,-439,-2374,1
-621,-612,-2513,1
-579,-699,-2640,1
-480,-788,-2785,1
-306,-803,-2915,1
-122,-640,-2790,1
31,-260,-2456,1
137,135,-1914,1
211,309,-1134,1
258,222,-323,1
249,64,649,1
474,-86,1972,1
487,243,2929,1
487,136,4151,1
391,-132,5575,1
346,-199,6637,1
273,-104,7312,1
190,-402,7688,1
290,-489,7942,1
404,-551,8109,1
403,-702,8211,1
233,-866,8268,1
-21,-979,8289,1
-270,-849,8318,1
-537,-796,8324,1
-358,-459,8353,1
-112,1,8322,1
175,308,7736,1
310,538,6833,1
374,730,5969,1
416,1040,5127,1
372,1279,4189,1
365,1348,3308,1
399,1350,2266,1
351,1237,1075,1
224,1085,-9,1
75,1000,-727,1
-60,974,-1112,1
-159,895,-1493,1
-222,663,-2001,1
-233,343,-2512,1
-210,68,-2889,1
-209,18,-2990,1
-231,72,-2971,1
-219,142,-2764,1
-173,163,-2358,1
-158,175,-1906,1
-178,142,-1414,1
-193,-14,-848,1
-160,-130,679,1
275,-177,2080,1
305,-72,3265,1
597,-235,4852,1
823,-311,6132,1
773,-304,7000,1
622,-144,7617,1
466,97,8028,1
338,-94,8210,1
261,-403,8270,1
211,-744,8276,1
155,-1220,8231,1
191,-1432,8202,1
164,-1302,8220,1
185,-918,8270,1
160,-354,8332,1
165,223,8099,1
253,622,7460,1
446,758,6563,1
575,878,5409,1
594,860,4316,1
593,897,3441,1
500,1094,2587,1
312,1290,1775,1
122,1448,1008,1
-51,1454,302,1
-218,1313,-302,1
-352,1126,-902,1
-446,804,-1524,1
-522,467,-1908,1
-546,176,-2102,1
-527,-74,-2150,1
-498,-281,-2168,1
-428,-473,-2162,1
-271,-644,-1965,1
-48,-775,-1605,1
178,-835,-1166,1
316,-750,-675,1
361,-597,-237,1
360,-499,237,1
235,-88,1064,1
492,-554,2680,1
430,73,3131,1
320,551,3873,1
214,656,5234,1
112,653,6484,1
8,626,7309,1
16,600,7834,1
83,415,8107,1
126,-140,8195,1
174,-550,8220,1
150,-818,8228,1
46,-1292,8182,1
-10,-1825,8099,1
29,-1923,8082,1
-37,-1612,8140,1
-120,-1152,8219,1
-137,-490,7938,1
-110,194,7107,1
-67,520,6133,1
10,678,5062,1
26,858,3817,1
-52,923,2771,1
-104,1022,2042,1
-183,1169,1397,1
-304,1203,651,1
-417,1103,-91,1
-514,857,-787,1
-581,536,-1509,1
-637,164,-2142,1
-677,-121,-2661,1
-692,-285,-2903,1
-681,-312,-2925,1
-627,-227,-2767,1
-555,-57,-2389,1
-469,153,-1824,1
-398,289,-1119,1
-392,398,-72,1
29,65,1477,1
218,333,2141,1
186,517,2943,1
29,585,4067,1
-18,580,5574,1
-32,661,6648,1
-38,533,7328,1
59,250,7736,1
197,-376,7918,1
501,-1118,7953,1
814,-1812,7922,1
928,-2254,7909,1
745,-2280,7955,1
400,-2003,8043,1
173,-1503,8151,1
7,-817,8266,1
-26,-498,8325,1
168,-228,8273,1
330,219,7673,1
339,569,6940,1
345,874,6114,1
308,1112,4868,1
175,1116,3812,1
63,1101,3113,1
-28,1213,2401,1
-146,1395,1665,1
-310,1421,881,1
-478,1291,36,1
-594,971,-819,1
-682,560,-1481,1
-720,73,-1921,1
-710,-360,-2294,1
-690,-589,-2515,1
-674,-620,-2614,1
-624,-586,-2706,1
-489,-491,-2728,1
-334,-397,-2469,1
-223,-211,-1990,1
-196,0,-1442,1
-228,107,-998,1
-239,74,-580,1
-174,148,582,1
63,63,2238,1
183,290,3732,1
285,307,5273,1
448,190,6522,1
659,-178,7272,1
809,-515,7703,1
823,-788,7956,1
713,-720,8135,1
549,-945,8179,1
468,-1365,8153,1
251,-1836,8102,1
30,-2043,8086,1
-157,-1867,8136,1
-122,-1404,8237,1
-66,-471,8340,1
-57,289,8024,1
54,820,7404,1
209,993,6688,1
389,1096,5958,1
484,1196,5072,1
535,1169,4263,1
587,1167,3448,1
517,1176,2381,1
327,1171,1259,1
79,1032,292,1
-130,795,-541,1
-314,493,-1177,1
-437,226,-1646,1
-534,-22,-1936,1
-616,-245,-2171,1
-678,-400,-2312,1
-707,-516,-2341,1
-667,-585,-2352,1
-581,-535,-2226,1
-457,-354,-1770,1
-304,-231,-1040,1
-149,-251,-484,1
-31,-384,-179,1
45,-554,86,1
11,-528,741,1
-157,-553,1748,1
-123,-681,2947,1
-52,-493,3742,1
-1,-336,4553,1
0,-328,5517,1
-11,-347,6604,1
-17,-68,7326,1
-107,579,7857,1
-227,991,8215,1
-173,1064,8398,1
1,560,8421,1
99,-293,8336,1
211,-1063,8219,1
312,-1251,8185,1
328,-1056,8213,1
365,-420,8285,1
441,320,8031,1
539,816,7401,1
669,1127,6527,1
738,1290,5435,1
809,1294,4429,1
799,1299,3506,1
700,1387,2556,1
531,1427,1570,1
322,1344,670,1
124,1086,-98,1
-37,729,-710,1
-184,312,-1306,1
-293,-47,-1831,1
-362,-321,-2024,1
-440,-315,-2058,1
-540,-152,-2161,1
-610,-74,-2221,1
-608,-125,-2246,1
-530,-172,-2234,1
-432,-93,-1995,1
-295,37,-1517,1
-155,85,-896,1
-60,19,-138,1
0,-160,669,1
54,-374,1307,1
85,-373,1671,1
155,-554,3190,1
243,-466,4171,1
321,-483,5081,1
467,-502,6181,1
541,-490,6968,1
496,-256,7514,1
351,87,7902,1
250,300,8145,1
207,326,8281,1
113,344,8384,1
-224,283,8463,1
-457,63,8460,1
-393,105,8421,1
-204,198,8379,1
22,223,8332,1
332,244,8253,1
618,459,7633,1
677,743,6626,1
696,1045,5758,1
705,1456,4813,1
660,1669,3451,1
541,1552,1889,1
347,1237,392,1
60,927,-842,1
-267,751,-1763,1
-480,633,-2328,1
-537,514,-2630,1
-538,464,-2862,1
-537,491,-3082,1
-531,540,-3288,1
-457,564,-3380,1
-297,622,-3282,1
-91,721,-3000,1
118,891,-2497,1
347,1099,-1772,1
509,1215,-977,1
611,1101,-309,1
687,735,203,1
734,302,644,1
701,31,1809,1
854,-454,3656,1
742,-299,4723,1
602,-478,5915,1
441,-505,6868,1
160,-629,7480,1
-39,-467,7895,1
-175,-502,8120,1
-137,-833,8200,1
-57,-1417,8171,1
-30,-2092,8087,1
-30,-2642,8003,1
-17,-2544,8027,1
-102,-2086,8113,1
-104,-1308,8226,1
-68,-361,8316,1
-21,397,7938,1
174,905,7243,1
373,1243,6389,1
566,1380,5737,1
734,1661,5143,1
789,1961,4110,1
714,2158,2705,1
517,2214,1377,1
261,2076,192,1
46,1758,-896,1
-142,1339,-1852,1
-292,842,-2633,1
-413,410,-3195,1
-539,174,-3435,1
